,pop_grid_pop,geometry,pop_grid_id
22,,"POLYGON ((285501.9784170772 8053800.012140308, 286386.6240304993 8053809.428919027, 286396.4246188171 8052887.031001952, 285511.8196547822 8052877.6103366, 285501.9784170772 8053800.012140308))",22
23,,"POLYGON ((286386.6240304993 8053809.428919027, 287271.26592369773 8053818.806721539, 287281.0258635628 8052896.41267502, 286396.4246188171 8052887.031001952, 286386.6240304993 8053809.428919027))",23
24,,"POLYGON ((287271.26592369773 8053818.806721539, 288155.90411209513 8053828.145548741, 288165.623404438 8052905.755356698, 287281.0258635628 8052896.41267502, 287271.26592369773 8053818.806721539))",24
25,,"POLYGON ((288155.90411209513 8053828.145548741, 289040.53861111135 8053837.445401522, 289050.2172568588 8052915.059047878, 288165.623404438 8052905.755356698, 288155.90411209513 8053828.145548741))",25
26,,"POLYGON ((289040.53861111135 8053837.445401522, 289925.1694361705 8053846.706280768, 289934.8074362455 8052924.323749445, 289050.2172568588 8052915.059047878, 289040.53861111135 8053837.445401522))",26
27,,"POLYGON ((289925.1694361705 8053846.706280768, 290809.7966026919 8053855.928187363, 290819.39395801316 8052933.549462284, 289934.8074362455 8052924.323749445, 289925.1694361705 8053846.706280768))",27
28,,"POLYGON ((290809.7966026919 8053855.928187363, 291694.420126097 8053865.111122187, 291703.9768375795 8052942.736187274, 290819.39395801316 8052933.549462284, 290809.7966026919 8053855.928187363))",28
29,,"POLYGON ((291694.420126097 8053865.111122187, 292579.0400218075 8053874.255086115, 292588.55609036237 8052951.88392529, 291703.9768375795 8052942.736187274, 291694.420126097 8053865.111122187))",29
30,,"POLYGON ((292579.0400218075 8053874.255086115, 293463.6563052423 8053883.360080017, 293473.131731777 8052960.992677204, 292588.55609036237 8052951.88392529, 292579.0400218075 8053874.255086115))",30
31,,"POLYGON ((293463.6563052423 8053883.360080017, 294348.26899182226 8053892.4261047635, 294357.70377724024 8052970.062443887, 293473.131731777 8052960.992677204, 293463.6563052423 8053883.360080017))",31
32,,"POLYGON ((294348.26899182226 8053892.4261047635, 295232.87809696747 8053901.453161218, 295242.2722421681 8052979.093226201, 294357.70377724024 8052970.062443887, 294348.26899182226 8053892.4261047635))",32
33,,"POLYGON ((295232.87809696747 8053901.453161218, 296117.48363609856 8053910.441250242, 296126.8371419774 8052988.085025007, 295242.2722421681 8052979.093226201, 295232.87809696747 8053901.453161218))",33
34,,"POLYGON ((296117.48363609856 8053910.441250242, 297002.08562463336 8053919.390372691, 297011.39849208225 8052997.037841164, 296126.8371419774 8052988.085025007, 296117.48363609856 8053910.441250242))",34
35,,"POLYGON ((297002.08562463336 8053919.390372691, 297886.6840779919 8053928.3005294185, 297895.9563078986 8053005.951675525, 297011.39849208225 8052997.037841164, 297002.08562463336 8053919.390372691))",35
36,,"POLYGON ((297886.6840779919 8053928.3005294185, 298771.279011593 8053937.171721276, 298780.51060484175 8053014.826528938, 297895.9563078986 8053005.951675525, 297886.6840779919 8053928.3005294185))",36
37,,"POLYGON ((298771.279011593 8053937.171721276, 299655.87044085586 8053946.003949108, 299665.06139832636 8053023.66240225, 298780.51060484175 8053014.826528938, 298771.279011593 8053937.171721276))",37
38,,"POLYGON ((299655.87044085586 8053946.003949108, 300540.45838119916 8053954.797213754, 300549.608703768 8053032.459296305, 299665.06139832636 8053023.66240225, 299655.87044085586 8053946.003949108))",38
39,,"POLYGON ((300540.45838119916 8053954.797213754, 301425.0428480403 8053963.551516056, 301434.1525365795 8053041.217211939, 300549.608703768 8053032.459296305, 300540.45838119916 8053954.797213754))",39
40,,"POLYGON ((301425.0428480403 8053963.551516056, 302309.6238567976 8053972.266856847, 302318.6929121758 8053049.936149988, 301434.1525365795 8053041.217211939, 301425.0428480403 8053963.551516056))",40
41,,"POLYGON ((302309.6238567976 8053972.266856847, 303194.2014228897 8053980.943236959, 303203.22984597145 8053058.616111284, 302318.6929121758 8053049.936149988, 302309.6238567976 8053972.266856847))",41
42,,"POLYGON ((303194.2014228897 8053980.943236959, 304078.7755617329 8053989.580657218, 304087.76335337874 8053067.257096654, 303203.22984597145 8053058.616111284, 303194.2014228897 8053980.943236959))",42
43,,"POLYGON ((304078.7755617329 8053989.580657218, 304963.34628874506 8053998.179118448, 304972.2934498119 8053075.859106921, 304087.76335337874 8053067.257096654, 304078.7755617329 8053989.580657218))",43
44,,"POLYGON ((304963.34628874506 8053998.179118448, 305847.9136193433 8054006.738621468, 305856.8201506841 8053084.422142904, 304972.2934498119 8053075.859106921, 304963.34628874506 8053998.179118448))",44
45,,"POLYGON ((305847.9136193433 8054006.738621468, 306732.4775689445 8054015.259167095, 306741.3434714083 8053092.946205422, 305856.8201506841 8053084.422142904, 305847.9136193433 8054006.738621468))",45
46,,"POLYGON ((306732.4775689445 8054015.259167095, 307617.03815296595 8054023.740756141, 307625.8634273978 8053101.431295286, 306741.3434714083 8053092.946205422, 306732.4775689445 8054015.259167095))",46
47,,"POLYGON ((307617.03815296595 8054023.740756141, 308501.59538682265 8054032.183389414, 308510.38003406394 8053109.877413304, 307625.8634273978 8053101.431295286, 307617.03815296595 8054023.740756141))",47
48,,"POLYGON ((308501.59538682265 8054032.183389414, 309386.14928593155 8054040.58706772, 309394.8933068196 8053118.284560282, 308510.38003406394 8053109.877413304, 308501.59538682265 8054032.183389414))",48
49,,"POLYGON ((309386.14928593155 8054040.58706772, 310270.69986570906 8054048.951791858, 310279.40326107753 8053126.652737022, 309394.8933068196 8053118.284560282, 309386.14928593155 8054040.58706772))",49
50,,"POLYGON ((310270.69986570906 8054048.951791858, 311155.24714156904 8054057.277562628, 311163.90991224744 8053134.981944321, 310279.40326107753 8053126.652737022, 310270.69986570906 8054048.951791858))",50
51,,"POLYGON ((311155.24714156904 8054057.277562628, 312039.79112892953 8054065.564380822, 312048.41327574366 8053143.272182972, 311163.90991224744 8053134.981944321, 311155.24714156904 8054057.277562628))",51
52,,"POLYGON ((312039.79112892953 8054065.564380822, 312924.3318432038 8054073.812247231, 312932.9133669755 8053151.523453767, 312048.41327574366 8053143.272182972, 312039.79112892953 8054065.564380822))",52
