result,focused,latitude,longitude,lon_min,lat_min,lon_max,lat_max
0,0,9.332424998780356,7.364533609634653,7.364025302477193,9.332018546241487,7.365041917513558,9.332831451124216
0,1,9.332424998780354,7.365539624744226,7.365031316862778,9.332018546241487,7.3660479333471205,9.332831451124216
0,0,9.332424998780356,7.366545639853799,7.366037331248362,9.332018546241487,7.367053949180684,9.332831451124216
0,0,9.332424998780352,7.367551654963374,7.367043345633946,9.332018546241487,7.368059965014247,9.332831451124216
0,0,9.332424998780354,7.368557670072947,7.368049360019532,9.332018546241487,7.369065980847809,9.332831451124216
0,0,9.332424998780356,7.369563685182521,7.369055374405115,9.332018546241487,7.370071996681372,9.332831451124216
0,0,9.332424998780356,7.370569700292095,7.3700613887907,9.332018546241487,7.3710780125149356,9.332831451124216
0,1,9.332424998780356,7.3715757154016694,7.3710674031762835,9.332018546241487,7.372084028348498,9.332831451124216
0,0,9.332424998780356,7.372581730511244,7.372073417561868,9.332018546241487,7.373090044182061,9.332831451124216
0,0,9.332424998780352,7.373587745620815,7.373079431947452,9.332018546241487,7.374096060015624,9.332831451124216
1,0,9.332424998780354,7.374593760730391,7.374085446333037,9.332018546241487,7.375102075849186,9.332831451124216
1,1,9.332424998780354,7.375599775839963,7.375091460718622,9.332018546241487,7.37610809168275,9.332831451124216
0,1,9.332424998780354,7.3766057909495375,7.376097475104204,9.332018546241487,7.377114107516311,9.332831451124216
0,0,9.332424998780352,7.37761180605911,7.377103489489788,9.332018546241487,7.378120123349874,9.332831451124216
0,0,9.332424998780356,7.378617821168684,7.378109503875374,9.332018546241487,7.379126139183438,9.332831451124216
0,0,9.332424998780354,7.379623836278258,7.379115518260957,9.332018546241487,7.380132155017,9.332831451124216
0,0,9.332424998780356,7.380629851387832,7.380121532646542,9.332018546241487,7.381138170850563,9.332831451124216
0,0,9.332424998780356,7.381635866497404,7.381127547032126,9.332018546241487,7.382144186684126,9.332831451124216
0,0,9.332424998780354,7.38264188160698,7.38213356141771,9.332018546241487,7.3831502025176885,9.332831451124216
0,0,9.332424998780354,7.383647896716552,7.383139575803294,9.332018546241487,7.384156218351252,9.332831451124216
0,0,9.332424998780356,7.384653911826128,7.384145590188879,9.332018546241487,7.385162234184815,9.332831451124216
0,0,9.332424998780354,7.3856599269357,7.385151604574464,9.332018546241487,7.386168250018377,9.332831451124216
0,0,9.332424998780356,7.386665942045275,7.3861576189600475,9.332018546241487,7.38717426585194,9.332831451124216
0,0,9.332424998780356,7.38767195715485,7.387163633345632,9.332018546241487,7.388180281685504,9.332831451124216
0,0,9.332424998780356,7.388677972264422,7.388169647731216,9.332018546241487,7.389186297519066,9.332831451124216
0,0,9.332424998780352,7.389683987373997,7.3891756621168,9.332018546241487,7.390192313352629,9.332831451124216
0,0,9.332424998780356,7.39069000248357,7.390181676502386,9.332018546241487,7.391198329186192,9.332831451124216
0,0,9.332424998780352,7.391696017593143,7.3911876908879695,9.332018546241487,7.3922043450197545,9.332831451124216
0,0,9.332424998780356,7.392702032702718,7.392193705273554,9.332018546241487,7.393210360853318,9.332831451124216
0,0,9.332424998780356,7.393708047812291,7.393199719659138,9.332018546241487,7.394216376686881,9.332831451124216
0,0,9.33161209426027,7.364523010190829,7.364014704240262,9.331205642084067,7.365031316862778,9.332018546241487
0,0,9.33161209426027,7.365529023852489,7.365020717178,9.331205642084067,7.366037331248362,9.332018546241487
0,0,9.33161209426027,7.36653503751415,7.3660267301157365,9.331205642084067,7.367043345633946,9.332018546241487
0,1,9.33161209426027,7.367541051175813,7.367032743053475,9.331205642084067,7.368049360019532,9.332018546241487
0,1,9.331612094260272,7.368547064837476,7.368038755991213,9.331205642084067,7.369055374405115,9.332018546241487
0,1,9.33161209426027,7.369553078499136,7.3690447689289496,9.331205642084067,7.3700613887907,9.332018546241487
0,0,9.33161209426027,7.370559092160797,7.370050781866688,9.331205642084067,7.3710674031762835,9.332018546241487
0,0,9.33161209426027,7.371565105822457,7.371056794804426,9.331205642084067,7.372073417561868,9.332018546241487
0,0,9.33161209426027,7.372571119484118,7.3720628077421635,9.331205642084067,7.373079431947452,9.332018546241487
0,0,9.331612094260272,7.373577133145782,7.373068820679902,9.331205642084067,7.374085446333037,9.332018546241487
2,0,9.331612094260272,7.374583146807443,7.37407483361764,9.331205642084067,7.375091460718622,9.332018546241487
0,0,9.331612094260272,7.375589160469103,7.3750808465553765,9.331205642084067,7.376097475104204,9.332018546241487
0,0,9.331612094260272,7.376595174130763,7.376086859493115,9.331205642084067,7.377103489489788,9.332018546241487
