longitude,latitude,lon_min,lat_min,lon_max,lat_max,result,focused
8.4344915485399,11.962262266498541,8.43397799849868,11.961854469780828,8.435005099518177,11.962670062963067,0,0
8.439752957278664,11.972865057372289,8.43923938277789,11.972457254537767,8.440266532717377,11.973272859953376,0,0
8.44975686000668,11.967155842525074,8.449243286718657,11.966748042984932,8.450270434232161,11.967563641811914,0,0
8.451083443661743,11.983468007354434,8.45056983901679,11.98306019839737,8.451597049245516,11.983875816057825,1,0
8.453532653554678,12.005490027897906,8.453019005909018,12.005082206206435,8.454046302141009,12.005897849335208,2,0
8.453597773637314,11.956553137263247,8.453084216335245,11.956145343836816,8.454111331875948,11.956960930436615,1,1
8.4555240182221,12.003858743528616,8.455010371732916,12.003450922781287,8.456037665651818,12.004266564021817,2,0
8.455097647920669,11.981836773918108,8.454584042544226,11.981428965903348,8.455611254235794,11.982244581679232,1,0
8.45612486207757,11.982652390165127,8.455611254235794,11.982244581679232,8.456638470858096,11.98306019839737,1,0
8.457183647417429,11.985099244560168,8.456670034066091,11.984691434660666,8.457697261707724,11.985507054205963,1,0
8.457167863713181,11.984283625486091,8.456654251883888,11.983875816057825,8.45768147648136,11.984691434660666,1,0
8.458796435566672,11.963893454744317,8.458282859878897,11.963485657085927,8.459310012191624,11.964301252149477,0,0
8.4587806781569,11.963077860151104,8.45826710398927,11.962670062963067,8.45929425326164,11.963485657085927,0,0
8.459792070597645,11.963077860151104,8.459278495488013,11.962670062963067,8.460305646644382,11.963485657085927,0,0
8.459729044986258,11.959815491184116,8.459215475956693,11.959407695877154,8.460242614952653,11.960223286237937,1,0
8.460819224216296,11.963893454744317,8.460305646644382,11.963485657085927,8.461332802725384,11.964301252149477,0,0
8.46254115381122,12.00059618611813,8.462027506800158,12.00018836725867,8.463054801762537,12.001004004723535,2,0
8.4618463827598,11.964709050278255,8.461332802725384,11.964301252149477,8.462359963731455,11.965116848153782,0,0
8.461799093573843,11.962262266498543,8.461285518100487,11.961854469780828,8.462312669984241,11.962670062963067,0,0
8.461248155459833,11.933717080743355,8.460734633146584,11.933309300465417,8.461761678707724,11.934124860768742,2,0
8.462857778968818,11.964709050278255,8.462344197992266,11.964301252149477,8.46337136088261,11.965116848153782,0,0
8.463932258696508,11.967971441822579,8.46341867069476,11.967563641811914,8.46444584763577,11.968379241579923,0,0
8.463837640360618,11.963077860151104,8.463324061482984,11.962670062963067,8.464351220175354,11.963485657085927,0,0
8.464912114600931,11.966340244168567,8.464398528698593,11.965932445098911,8.465425701440648,11.966748042984932,0,0
