fid,longitude,latitude,lon_min,lon_max,lat_min,lat_max,result
41307,31.1310111,-17.7297513,31.13045272,31.13156948,-17.73016327,-17.72933932,0
41308,31.13203932,-17.7297513,31.13148095,31.1325977,-17.73016327,-17.72933932,0
41309,31.13306755,-17.7297513,31.13250917,31.13362593,-17.73016327,-17.72933932,0
41310,31.13409577,-17.7297513,31.13353739,31.13465415,-17.73016327,-17.72933932,0
41311,31.135124,-17.7297513,31.13456561,31.13568238,-17.73016327,-17.72933932,0
41312,31.13615222,-17.7297513,31.13559384,31.1367106,-17.73016327,-17.72933932,0
41313,31.13718044,-17.7297513,31.13662206,31.13773883,-17.73016327,-17.72933932,0
41314,31.13820867,-17.7297513,31.13765028,31.13876705,-17.73016327,-17.72933932,0
41315,31.13923689,-17.7297513,31.1386785,31.13979528,-17.73016327,-17.72933932,0
41316,31.14026511,-17.7297513,31.13970672,31.1408235,-17.73016327,-17.72933932,0
41317,31.14129334,-17.7297513,31.14073495,31.14185173,-17.73016327,-17.72933932,0
41318,31.14232156,-17.7297513,31.14176317,31.14287995,-17.73016327,-17.72933932,0
41319,31.14334978,-17.7297513,31.14279139,31.14390818,-17.73016327,-17.72933932,0
41320,31.14437801,-17.7297513,31.14381961,31.1449364,-17.73016327,-17.72933932,0
41321,31.14540623,-17.7297513,31.14484783,31.14596463,-17.73016327,-17.72933932,0
41322,31.14643445,-17.7297513,31.14587606,31.14699285,-17.73016327,-17.72933932,0
41323,31.14746268,-17.7297513,31.14690428,31.14802108,-17.73016327,-17.72933932,0
41324,31.1484909,-17.7297513,31.1479325,31.1490493,-17.73016327,-17.72933932,0
41325,31.14951913,-17.7297513,31.14896072,31.15007753,-17.73016327,-17.72933932,0
41326,31.15054735,-17.7297513,31.14998894,31.15110575,-17.73016327,-17.72933932,0
41327,31.15157557,-17.7297513,31.15101717,31.15213398,-17.73016327,-17.72933932,0
41328,31.1526038,-17.7297513,31.15204539,31.1531622,-17.73016327,-17.72933932,0
41329,31.15363202,-17.7297513,31.15307361,31.15419043,-17.73016327,-17.72933932,0
41330,31.15466024,-17.7297513,31.15410183,31.15521865,-17.73016327,-17.72933932,0
41331,31.15568847,-17.7297513,31.15513006,31.15624688,-17.73016327,-17.72933932,0
41332,31.15671669,-17.7297513,31.15615828,31.1572751,-17.73016327,-17.72933932,0
41333,31.15774491,-17.7297513,31.1571865,31.15830333,-17.73016327,-17.72933932,0
41334,31.15877314,-17.7297513,31.15821472,31.15933155,-17.73016327,-17.72933932,0
41335,31.15980136,-17.7297513,31.15924294,31.16035978,-17.73016327,-17.72933932,0
41336,31.16082958,-17.7297513,31.16027117,31.161388,-17.73016327,-17.72933932,0
41337,31.16185781,-17.7297513,31.16129939,31.16241623,-17.73016327,-17.72933932,0
41346,31.17111182,-17.7297513,31.17055339,31.17167025,-17.73016327,-17.72933932,0
41347,31.17214004,-17.7297513,31.17158161,31.17269848,-17.73016327,-17.72933932,0
41348,31.17316827,-17.7297513,31.17260983,31.1737267,-17.73016327,-17.72933932,0
41349,31.17419649,-17.7297513,31.17363805,31.17475493,-17.73016327,-17.72933932,0
41350,31.17522471,-17.7297513,31.17466628,31.17578315,-17.73016327,-17.72933932,0
41351,31.17625294,-17.7297513,31.1756945,31.17681138,-17.73016327,-17.72933932,0
41352,31.17728116,-17.7297513,31.17672272,31.1778396,-17.73016327,-17.72933932,0
41353,31.17830939,-17.7297513,31.17775094,31.17886783,-17.73016327,-17.72933932,0
41354,31.17933761,-17.7297513,31.17877916,31.17989606,-17.73016327,-17.72933932,0
41355,31.18036583,-17.7297513,31.17980739,31.18092428,-17.73016327,-17.72933932,0
41356,31.18139406,-17.7297513,31.18083561,31.18195251,-17.73016327,-17.72933932,0
41360,31.18550695,-17.7297513,31.1849485,31.18606541,-17.73016327,-17.72933932,0
41361,31.18653517,-17.7297513,31.18597672,31.18709363,-17.73016327,-17.72933932,0
41362,31.1875634,-17.7297513,31.18700494,31.18812186,-17.73016327,-17.72933932,0
41363,31.18859162,-17.7297513,31.18803316,31.18915008,-17.73016327,-17.72933932,0
41364,31.18961984,-17.7297513,31.18906139,31.19017831,-17.73016327,-17.72933932,0
41365,31.19064807,-17.7297513,31.19008961,31.19120653,-17.73016327,-17.72933932,0
41366,31.19167629,-17.7297513,31.19111783,31.19223476,-17.73016327,-17.72933932,0
41367,31.19270452,-17.7297513,31.19214605,31.19326298,-17.73016327,-17.72933932,0
41368,31.19373274,-17.7297513,31.19317427,31.19429121,-17.73016327,-17.72933932,0
41369,31.19476096,-17.7297513,31.1942025,31.19531943,-17.73016327,-17.72933932,0
41370,31.19578919,-17.7297513,31.19523072,31.19634766,-17.73016327,-17.72933932,0
41371,31.19681741,-17.7297513,31.19625894,31.19737588,-17.73016327,-17.72933932,0
41372,31.19784563,-17.7297513,31.19728716,31.19840411,-17.73016327,-17.72933932,0
41373,31.19887386,-17.7297513,31.19831538,31.19943233,-17.73016327,-17.72933932,0
41374,31.19990208,-17.7297513,31.19934361,31.20046056,-17.73016327,-17.72933932,0
41375,31.2009303,-17.7297513,31.20037183,31.20148878,-17.73016327,-17.72933932,0
41376,31.20195853,-17.7297513,31.20140005,31.20251701,-17.73016327,-17.72933932,0
41377,31.20298675,-17.7297513,31.20242827,31.20354523,-17.73016327,-17.72933932,0
41378,31.20401497,-17.7297513,31.20345649,31.20457346,-17.73016327,-17.72933932,0
41379,31.2050432,-17.7297513,31.20448472,31.20560168,-17.73016327,-17.72933932,0
41380,31.20607142,-17.7297513,31.20551294,31.20662991,-17.73016327,-17.72933932,0
41381,31.20709965,-17.7297513,31.20654116,31.20765813,-17.73016327,-17.72933932,0
41382,31.20812787,-17.7297513,31.20756938,31.20868636,-17.73016327,-17.72933932,0
41383,31.20915609,-17.7297513,31.20859761,31.20971458,-17.73016327,-17.72933932,0
41384,31.21018432,-17.7297513,31.20962583,31.21074281,-17.73016327,-17.72933932,0
41385,31.21121254,-17.7297513,31.21065405,31.21177103,-17.73016327,-17.72933932,0
41386,31.21224076,-17.7297513,31.21168227,31.21279926,-17.73016327,-17.72933932,0
41387,31.21326899,-17.7297513,31.21271049,31.21382748,-17.73016327,-17.72933932,0
41388,31.21429721,-17.7297513,31.21373872,31.21485571,-17.73016327,-17.72933932,0
41389,31.21532543,-17.7297513,31.21476694,31.21588393,-17.73016327,-17.72933932,0
41390,31.21635366,-17.7297513,31.21579516,31.21691216,-17.73016327,-17.72933932,0
41391,31.21738188,-17.7297513,31.21682338,31.21794038,-17.73016327,-17.72933932,0
41392,31.2184101,-17.7297513,31.2178516,31.21896861,-17.73016327,-17.72933932,0
41393,31.21943833,-17.7297513,31.21887983,31.21999683,-17.73016327,-17.72933932,0
41394,31.22046655,-17.7297513,31.21990805,31.22102506,-17.73016327,-17.72933932,0
41395,31.22149478,-17.7297513,31.22093627,31.22205328,-17.73016327,-17.72933932,0
41396,31.222523,-17.7297513,31.22196449,31.22308151,-17.73016327,-17.72933932,0
41397,31.22355122,-17.7297513,31.22299271,31.22410973,-17.73016327,-17.72933932,0
41398,31.22457945,-17.7297513,31.22402094,31.22513796,-17.73016327,-17.72933932,0
41399,31.22560767,-17.7297513,31.22504916,31.22616618,-17.73016327,-17.72933932,0
41400,31.22663589,-17.7297513,31.22607738,31.22719441,-17.73016327,-17.72933932,0
41401,31.22766412,-17.7297513,31.2271056,31.22822263,-17.73016327,-17.72933932,0
41402,31.22869234,-17.7297513,31.22813383,31.22925086,-17.73016327,-17.72933932,0
41403,31.22972056,-17.7297513,31.22916205,31.23027908,-17.73016327,-17.72933932,0
41404,31.23074879,-17.7297513,31.23019027,31.23130731,-17.73016327,-17.72933932,0
41410,31.23691813,-17.7297513,31.2363596,31.23747666,-17.73016327,-17.72933932,0
41413,31.2400028,-17.7297513,31.23944427,31.24056133,-17.73016327,-17.72933932,0
41414,31.24103102,-17.7297513,31.24047249,31.24158956,-17.73016327,-17.72933932,0
41415,31.24205925,-17.7297513,31.24150071,31.24261778,-17.73016327,-17.72933932,0
41416,31.24308747,-17.7297513,31.24252894,31.24364601,-17.73016327,-17.72933932,0
41417,31.24411569,-17.7297513,31.24355716,31.24467423,-17.73016327,-17.72933932,0
41418,31.24514392,-17.7297513,31.24458538,31.24570246,-17.73016327,-17.72933932,0
41419,31.24617214,-17.7297513,31.2456136,31.24673068,-17.73016327,-17.72933932,0
41420,31.24720036,-17.7297513,31.24664182,31.24775891,-17.73016327,-17.72933932,0
41421,31.24822859,-17.7297513,31.24767005,31.24878713,-17.73016327,-17.72933932,0
41422,31.24925681,-17.7297513,31.24869827,31.24981536,-17.73016327,-17.72933932,0
41423,31.25028504,-17.7297513,31.24972649,31.25084358,-17.73016327,-17.72933932,0
41424,31.25131326,-17.7297513,31.25075471,31.25187181,-17.73016327,-17.72933932,0
41425,31.25234148,-17.7297513,31.25178293,31.25290003,-17.73016327,-17.72933932,0
41426,31.25336971,-17.7297513,31.25281116,31.25392826,-17.73016327,-17.72933932,0
41427,31.25439793,-17.7297513,31.25383938,31.25495648,-17.73016327,-17.72933932,0
41428,31.25542615,-17.7297513,31.2548676,31.25598471,-17.73016327,-17.72933932,0
41429,31.25645438,-17.7297513,31.25589582,31.25701293,-17.73016327,-17.72933932,0
41430,31.2574826,-17.7297513,31.25692404,31.25804116,-17.73016327,-17.72933932,0
41431,31.25851082,-17.7297513,31.25795227,31.25906938,-17.73016327,-17.72933932,0
41432,31.25953905,-17.7297513,31.25898049,31.26009761,-17.73016327,-17.72933932,0
41433,31.26056727,-17.7297513,31.26000871,31.26112583,-17.73016327,-17.72933932,0
41435,31.26262372,-17.7297513,31.26206516,31.26318228,-17.73016327,-17.72933932,0
41436,31.26365194,-17.7297513,31.26309338,31.26421051,-17.73016327,-17.72933932,0
41437,31.26468017,-17.7297513,31.2641216,31.26523873,-17.73016327,-17.72933932,0
41438,31.26570839,-17.7297513,31.26514982,31.26626696,-17.73016327,-17.72933932,0
41439,31.26673661,-17.7297513,31.26617804,31.26729518,-17.73016327,-17.72933932,0
41440,31.26776484,-17.7297513,31.26720627,31.26832341,-17.73016327,-17.72933932,0
41441,30.82674459,-17.73057525,30.82618664,30.82730254,-17.73098723,-17.73016327,0
41442,30.82777282,-17.73057525,30.82721487,30.82833077,-17.73098723,-17.73016327,0
41443,30.82880104,-17.73057525,30.82824309,30.82935899,-17.73098723,-17.73016327,0
41444,30.82982927,-17.73057525,30.82927132,30.83038722,-17.73098723,-17.73016327,0
41445,30.8308575,-17.73057525,30.83029954,30.83141545,-17.73098723,-17.73016327,0
41446,30.83188572,-17.73057525,30.83132777,30.83244368,-17.73098723,-17.73016327,0
41447,30.83291395,-17.73057525,30.83235599,30.83347191,-17.73098723,-17.73016327,0
41448,30.83394217,-17.73057525,30.83338422,30.83450013,-17.73098723,-17.73016327,0
41449,30.8349704,-17.73057525,30.83441244,30.83552836,-17.73098723,-17.73016327,0
41450,30.83599863,-17.73057525,30.83544067,30.83655659,-17.73098723,-17.73016327,0
41451,30.83702685,-17.73057525,30.83646889,30.83758482,-17.73098723,-17.73016327,0
41452,30.83805508,-17.73057525,30.83749712,30.83861305,-17.73098723,-17.73016327,0
41453,30.83908331,-17.73057525,30.83852534,30.83964127,-17.73098723,-17.73016327,0
41454,30.84011153,-17.73057525,30.83955357,30.8406695,-17.73098723,-17.73016327,0
41455,30.84113976,-17.73057525,30.84058179,30.84169773,-17.73098723,-17.73016327,0
41456,30.84216799,-17.73057525,30.84161002,30.84272596,-17.73098723,-17.73016327,0
41457,30.84319621,-17.73057525,30.84263824,30.84375419,-17.73098723,-17.73016327,0
41458,30.84422444,-17.73057525,30.84366647,30.84478241,-17.73098723,-17.73016327,0
41459,30.84525267,-17.73057525,30.84469469,30.84581064,-17.73098723,-17.73016327,0
41460,30.84628089,-17.73057525,30.84572292,30.84683887,-17.73098723,-17.73016327,0
41461,30.84730912,-17.73057525,30.84675114,30.8478671,-17.73098723,-17.73016327,0
41462,30.84833735,-17.73057525,30.84777937,30.84889532,-17.73098723,-17.73016327,0
41463,30.84936557,-17.73057525,30.84880759,30.84992355,-17.73098723,-17.73016327,0
41464,30.8503938,-17.73057525,30.84983582,30.85095178,-17.73098723,-17.73016327,0
41465,30.85142203,-17.73057525,30.85086404,30.85198001,-17.73098723,-17.73016327,0
41466,30.85245025,-17.73057525,30.85189227,30.85300824,-17.73098723,-17.73016327,0
41467,30.85347848,-17.73057525,30.85292049,30.85403646,-17.73098723,-17.73016327,0
41468,30.8545067,-17.73057525,30.85394872,30.85506469,-17.73098723,-17.73016327,0
41469,30.85553493,-17.73057525,30.85497694,30.85609292,-17.73098723,-17.73016327,0
41470,30.85656316,-17.73057525,30.85600517,30.85712115,-17.73098723,-17.73016327,0
41471,30.85759138,-17.73057525,30.85703339,30.85814938,-17.73098723,-17.73016327,0
41472,30.85861961,-17.73057525,30.85806162,30.8591776,-17.73098723,-17.73016327,0
41473,30.85964784,-17.73057525,30.85908984,30.86020583,-17.73098723,-17.73016327,0
41474,30.86067606,-17.73057525,30.86011807,30.86123406,-17.73098723,-17.73016327,0
41475,30.86170429,-17.73057525,30.86114629,30.86226229,-17.73098723,-17.73016327,0
41476,30.86273252,-17.73057525,30.86217452,30.86329052,-17.73098723,-17.73016327,0
41477,30.86376074,-17.73057525,30.86320274,30.86431874,-17.73098723,-17.73016327,0
41478,30.86478897,-17.73057525,30.86423097,30.86534697,-17.73098723,-17.73016327,0
41479,30.8658172,-17.73057525,30.86525919,30.8663752,-17.73098723,-17.73016327,0
41480,30.86684542,-17.73057525,30.86628742,30.86740343,-17.73098723,-17.73016327,0
41481,30.86787365,-17.73057525,30.86731564,30.86843166,-17.73098723,-17.73016327,0
41482,30.86890188,-17.73057525,30.86834387,30.86945988,-17.73098723,-17.73016327,0
41483,30.8699301,-17.73057525,30.86937209,30.87048811,-17.73098723,-17.73016327,0
41484,30.87095833,-17.73057525,30.87040032,30.87151634,-17.73098723,-17.73016327,0
41485,30.87198656,-17.73057525,30.87142854,30.87254457,-17.73098723,-17.73016327,0
41486,30.87301478,-17.73057525,30.87245677,30.8735728,-17.73098723,-17.73016327,0
41487,30.87404301,-17.73057525,30.87348499,30.87460102,-17.73098723,-17.73016327,0
41488,30.87507123,-17.73057525,30.87451322,30.87562925,-17.73098723,-17.73016327,0
41489,30.87609946,-17.73057525,30.87554144,30.87665748,-17.73098723,-17.73016327,0
41490,30.87712769,-17.73057525,30.87656967,30.87768571,-17.73098723,-17.73016327,0
41491,30.87815591,-17.73057525,30.87759789,30.87871394,-17.73098723,-17.73016327,0
41492,30.87918414,-17.73057525,30.87862612,30.87974216,-17.73098723,-17.73016327,0
41493,30.88021237,-17.73057525,30.87965434,30.88077039,-17.73098723,-17.73016327,0
41494,30.88124059,-17.73057525,30.88068257,30.88179862,-17.73098723,-17.73016327,0
41495,30.88226882,-17.73057525,30.88171079,30.88282685,-17.73098723,-17.73016327,0
41496,30.88329705,-17.73057525,30.88273902,30.88385508,-17.73098723,-17.73016327,0
41497,30.88432527,-17.73057525,30.88376724,30.8848833,-17.73098723,-17.73016327,0
41498,30.8853535,-17.73057525,30.88479547,30.88591153,-17.73098723,-17.73016327,0
41499,30.88638173,-17.73057525,30.88582369,30.88693976,-17.73098723,-17.73016327,0
41500,30.88740995,-17.73057525,30.88685192,30.88796799,-17.73098723,-17.73016327,0
41501,30.88843818,-17.73057525,30.88788014,30.88899622,-17.73098723,-17.73016327,0
41502,30.88946641,-17.73057525,30.88890837,30.89002444,-17.73098723,-17.73016327,0
41503,30.89049463,-17.73057525,30.88993659,30.89105267,-17.73098723,-17.73016327,0
41504,30.89152286,-17.73057525,30.89096482,30.8920809,-17.73098723,-17.73016327,0
41505,30.89255109,-17.73057525,30.89199304,30.89310913,-17.73098723,-17.73016327,0
41506,30.89357931,-17.73057525,30.89302127,30.89413736,-17.73098723,-17.73016327,0
41507,30.89460754,-17.73057525,30.89404949,30.89516558,-17.73098723,-17.73016327,0
41508,30.89563576,-17.73057525,30.89507772,30.89619381,-17.73098723,-17.73016327,0
41511,30.89872044,-17.73057525,30.89816239,30.8992785,-17.73098723,-17.73016327,0
41512,30.89974867,-17.73057525,30.89919062,30.90030672,-17.73098723,-17.73016327,0
41513,30.9007769,-17.73057525,30.90021884,30.90133495,-17.73098723,-17.73016327,0
41514,30.90180512,-17.73057525,30.90124707,30.90236318,-17.73098723,-17.73016327,0
41515,30.90283335,-17.73057525,30.90227529,30.90339141,-17.73098723,-17.73016327,0
41516,30.90386158,-17.73057525,30.90330352,30.90441963,-17.73098723,-17.73016327,0
41517,30.9048898,-17.73057525,30.90433174,30.90544786,-17.73098723,-17.73016327,0
41518,30.90591803,-17.73057525,30.90535997,30.90647609,-17.73098723,-17.73016327,0
41519,30.90694626,-17.73057525,30.90638819,30.90750432,-17.73098723,-17.73016327,0
41520,30.90797448,-17.73057525,30.90741642,30.90853255,-17.73098723,-17.73016327,0
41521,30.90900271,-17.73057525,30.90844464,30.90956077,-17.73098723,-17.73016327,0
41522,30.91003094,-17.73057525,30.90947287,30.910589,-17.73098723,-17.73016327,0
41523,30.91105916,-17.73057525,30.9105011,30.91161723,-17.73098723,-17.73016327,0
41524,30.91208739,-17.73057525,30.91152932,30.91264546,-17.73098723,-17.73016327,0
41525,30.91311562,-17.73057525,30.91255755,30.91367369,-17.73098723,-17.73016327,0
41526,30.91414384,-17.73057525,30.91358577,30.91470191,-17.73098723,-17.73016327,0
41527,30.91517207,-17.73057525,30.914614,30.91573014,-17.73098723,-17.73016327,0
41528,30.91620029,-17.73057525,30.91564222,30.91675837,-17.73098723,-17.73016327,0
41529,30.91722852,-17.73057525,30.91667045,30.9177866,-17.73098723,-17.73016327,0
41530,30.91825675,-17.73057525,30.91769867,30.91881483,-17.73098723,-17.73016327,0
41531,30.91928497,-17.73057525,30.9187269,30.91984305,-17.73098723,-17.73016327,0
41534,30.92236965,-17.73057525,30.92181157,30.92292774,-17.73098723,-17.73016327,0
41535,30.92339788,-17.73057525,30.9228398,30.92395597,-17.73098723,-17.73016327,0
41536,30.92442611,-17.73057525,30.92386802,30.92498419,-17.73098723,-17.73016327,0
41537,30.92545433,-17.73057525,30.92489625,30.92601242,-17.73098723,-17.73016327,0
41538,30.92648256,-17.73057525,30.92592447,30.92704065,-17.73098723,-17.73016327,0
41539,30.92751079,-17.73057525,30.9269527,30.92806888,-17.73098723,-17.73016327,0
41540,30.92853901,-17.73057525,30.92798092,30.92909711,-17.73098723,-17.73016327,0
41541,30.92956724,-17.73057525,30.92900915,30.93012533,-17.73098723,-17.73016327,0
41542,30.93059547,-17.73057525,30.93003737,30.93115356,-17.73098723,-17.73016327,0
41543,30.93162369,-17.73057525,30.9310656,30.93218179,-17.73098723,-17.73016327,0
41544,30.93265192,-17.73057525,30.93209382,30.93321002,-17.73098723,-17.73016327,0
41545,30.93368015,-17.73057525,30.93312205,30.93423825,-17.73098723,-17.73016327,0
41546,30.93470837,-17.73057525,30.93415027,30.93526647,-17.73098723,-17.73016327,0
41547,30.9357366,-17.73057525,30.9351785,30.9362947,-17.73098723,-17.73016327,0
41548,30.93676482,-17.73057525,30.93620672,30.93732293,-17.73098723,-17.73016327,0
41549,30.93779305,-17.73057525,30.93723495,30.93835116,-17.73098723,-17.73016327,0
41553,30.94190596,-17.73057525,30.94134785,30.94246407,-17.73098723,-17.73016327,0
41554,30.94293418,-17.73057525,30.94237607,30.9434923,-17.73098723,-17.73016327,0
41555,30.94396241,-17.73057525,30.9434043,30.94452053,-17.73098723,-17.73016327,0
41556,30.94499064,-17.73057525,30.94443252,30.94554875,-17.73098723,-17.73016327,0
41557,30.94601886,-17.73057525,30.94546075,30.94657698,-17.73098723,-17.73016327,0
41558,30.94704709,-17.73057525,30.94648897,30.94760521,-17.73098723,-17.73016327,0
41559,30.94807532,-17.73057525,30.9475172,30.94863344,-17.73098723,-17.73016327,0
41560,30.94910354,-17.73057525,30.94854542,30.94966167,-17.73098723,-17.73016327,0
41561,30.95013177,-17.73057525,30.94957365,30.95068989,-17.73098723,-17.73016327,0
41562,30.95116,-17.73057525,30.95060187,30.95171812,-17.73098723,-17.73016327,0
41563,30.95218822,-17.73057525,30.9516301,30.95274635,-17.73098723,-17.73016327,0
41564,30.95321645,-17.73057525,30.95265832,30.95377458,-17.73098723,-17.73016327,0
41565,30.95424468,-17.73057525,30.95368655,30.95480281,-17.73098723,-17.73016327,0
41566,30.9552729,-17.73057525,30.95471477,30.95583103,-17.73098723,-17.73016327,0
41567,30.95630113,-17.73057525,30.955743,30.95685926,-17.73098723,-17.73016327,0
41568,30.95732935,-17.73057525,30.95677122,30.95788749,-17.73098723,-17.73016327,0
41569,30.95835758,-17.73057525,30.95779945,30.95891572,-17.73098723,-17.73016327,0
41570,30.95938581,-17.73057525,30.95882767,30.95994394,-17.73098723,-17.73016327,0
41571,30.96041403,-17.73057525,30.9598559,30.96097217,-17.73098723,-17.73016327,0
41572,30.96144226,-17.73057525,30.96088412,30.9620004,-17.73098723,-17.73016327,0
41575,30.96452694,-17.73057525,30.9639688,30.96508508,-17.73098723,-17.73016327,0
41576,30.96555517,-17.73057525,30.96499702,30.96611331,-17.73098723,-17.73016327,0
41577,30.96658339,-17.73057525,30.96602525,30.96714154,-17.73098723,-17.73016327,0
41578,30.96761162,-17.73057525,30.96705347,30.96816977,-17.73098723,-17.73016327,0
41579,30.96863985,-17.73057525,30.9680817,30.969198,-17.73098723,-17.73016327,0
41580,30.96966807,-17.73057525,30.96910992,30.97022622,-17.73098723,-17.73016327,0
41581,30.9706963,-17.73057525,30.97013815,30.97125445,-17.73098723,-17.73016327,0
41582,30.97172453,-17.73057525,30.97116637,30.97228268,-17.73098723,-17.73016327,0
41583,30.97275275,-17.73057525,30.9721946,30.97331091,-17.73098723,-17.73016327,0
41584,30.97378098,-17.73057525,30.97322282,30.97433914,-17.73098723,-17.73016327,0
41585,30.97480921,-17.73057525,30.97425105,30.97536736,-17.73098723,-17.73016327,0
41586,30.97583743,-17.73057525,30.97527927,30.97639559,-17.73098723,-17.73016327,0
41587,30.97686566,-17.73057525,30.9763075,30.97742382,-17.73098723,-17.73016327,0
41588,30.97789388,-17.73057525,30.97733572,30.97845205,-17.73098723,-17.73016327,0
41605,30.99537374,-17.73057525,30.99481555,30.99593192,-17.73098723,-17.73016327,0
41606,30.99640196,-17.73057525,30.99584377,30.99696015,-17.73098723,-17.73016327,0
41607,30.99743019,-17.73057525,30.996872,30.99798838,-17.73098723,-17.73016327,0
41608,30.99845841,-17.73057525,30.99790022,30.99901661,-17.73098723,-17.73016327,0
41609,30.99948664,-17.73057525,30.99892845,31.00004484,-17.73098723,-17.73016327,0
41610,31.00051487,-17.73057525,30.99995667,31.00107306,-17.73098723,-17.73016327,0
41611,31.00154309,-17.73057525,31.0009849,31.00210129,-17.73098723,-17.73016327,0
41612,31.00257132,-17.73057525,31.00201312,31.00312952,-17.73098723,-17.73016327,0
41613,31.00359955,-17.73057525,31.00304135,31.00415775,-17.73098723,-17.73016327,0
41614,31.00462777,-17.73057525,31.00406957,31.00518598,-17.73098723,-17.73016327,0
41615,31.005656,-17.73057525,31.0050978,31.0062142,-17.73098723,-17.73016327,0
41616,31.00668423,-17.73057525,31.00612602,31.00724243,-17.73098723,-17.73016327,0
41617,31.00771245,-17.73057525,31.00715425,31.00827066,-17.73098723,-17.73016327,0
41618,31.00874068,-17.73057525,31.00818247,31.00929889,-17.73098723,-17.73016327,0
41619,31.00976891,-17.73057525,31.0092107,31.01032712,-17.73098723,-17.73016327,0
41620,31.01079713,-17.73057525,31.01023892,31.01135534,-17.73098723,-17.73016327,0
41621,31.01182536,-17.73057525,31.01126715,31.01238357,-17.73098723,-17.73016327,0
41622,31.01285359,-17.73057525,31.01229537,31.0134118,-17.73098723,-17.73016327,0
41623,31.01388181,-17.73057525,31.0133236,31.01444003,-17.73098723,-17.73016327,0
41624,31.01491004,-17.73057525,31.01435182,31.01546825,-17.73098723,-17.73016327,0
41625,31.01593827,-17.73057525,31.01538005,31.01649648,-17.73098723,-17.73016327,0
41626,31.01696649,-17.73057525,31.01640827,31.01752471,-17.73098723,-17.73016327,0
41627,31.01799472,-17.73057525,31.0174365,31.01855294,-17.73098723,-17.73016327,0
41628,31.01902294,-17.73057525,31.01846472,31.01958117,-17.73098723,-17.73016327,0
41629,31.02005117,-17.73057525,31.01949295,31.02060939,-17.73098723,-17.73016327,0
41630,31.0210794,-17.73057525,31.02052117,31.02163762,-17.73098723,-17.73016327,0
41631,31.02210762,-17.73057525,31.0215494,31.02266585,-17.73098723,-17.73016327,0
41632,31.02313585,-17.73057525,31.02257762,31.02369408,-17.73098723,-17.73016327,0
41633,31.02416408,-17.73057525,31.02360585,31.02472231,-17.73098723,-17.73016327,0
41634,31.0251923,-17.73057525,31.02463407,31.02575053,-17.73098723,-17.73016327,0
41635,31.02622053,-17.73057525,31.0256623,31.02677876,-17.73098723,-17.73016327,0
41636,31.02724876,-17.73057525,31.02669052,31.02780699,-17.73098723,-17.73016327,0
41637,31.02827698,-17.73057525,31.02771875,31.02883522,-17.73098723,-17.73016327,0
41638,31.02930521,-17.73057525,31.02874697,31.02986345,-17.73098723,-17.73016327,0
41639,31.03033344,-17.73057525,31.0297752,31.03089167,-17.73098723,-17.73016327,0
41640,31.03136166,-17.73057525,31.03080342,31.0319199,-17.73098723,-17.73016327,0
41641,31.03238989,-17.73057525,31.03183165,31.03294813,-17.73098723,-17.73016327,0
41642,31.03341812,-17.73057525,31.03285987,31.03397636,-17.73098723,-17.73016327,0
41643,31.03444634,-17.73057525,31.0338881,31.03500459,-17.73098723,-17.73016327,0
41644,31.03547457,-17.73057525,31.03491632,31.03603281,-17.73098723,-17.73016327,0
41645,31.0365028,-17.73057525,31.03594455,31.03706104,-17.73098723,-17.73016327,0
41646,31.03753102,-17.73057525,31.03697277,31.03808927,-17.73098723,-17.73016327,0
41647,31.03855925,-17.73057525,31.038001,31.0391175,-17.73098723,-17.73016327,0
41648,31.03958747,-17.73057525,31.03902922,31.04014573,-17.73098723,-17.73016327,0
41649,31.0406157,-17.73057525,31.04005745,31.04117395,-17.73098723,-17.73016327,0
41650,31.04164393,-17.73057525,31.04108567,31.04220218,-17.73098723,-17.73016327,0
41651,31.04267215,-17.73057525,31.0421139,31.04323041,-17.73098723,-17.73016327,0
41652,31.04370038,-17.73057525,31.04314212,31.04425864,-17.73098723,-17.73016327,0
41657,31.04884151,-17.73057525,31.04828325,31.04939978,-17.73098723,-17.73016327,0
41658,31.04986974,-17.73057525,31.04931148,31.05042801,-17.73098723,-17.73016327,0
41659,31.05089797,-17.73057525,31.0503397,31.05145623,-17.73098723,-17.73016327,0
41660,31.05192619,-17.73057525,31.05136793,31.05248446,-17.73098723,-17.73016327,0
41661,31.05295442,-17.73057525,31.05239615,31.05351269,-17.73098723,-17.73016327,0
41662,31.05398265,-17.73057525,31.05342438,31.05454092,-17.73098723,-17.73016327,0
41663,31.05501087,-17.73057525,31.0544526,31.05556915,-17.73098723,-17.73016327,0
41664,31.0560391,-17.73057525,31.05548083,31.05659737,-17.73098723,-17.73016327,0
41665,31.05706733,-17.73057525,31.05650905,31.0576256,-17.73098723,-17.73016327,0
41666,31.05809555,-17.73057525,31.05753728,31.05865383,-17.73098723,-17.73016327,0
41667,31.05912378,-17.73057525,31.0585655,31.05968206,-17.73098723,-17.73016327,0
41668,31.060152,-17.73057525,31.05959373,31.06071029,-17.73098723,-17.73016327,0
41669,31.06118023,-17.73057525,31.06062195,31.06173851,-17.73098723,-17.73016327,0
41670,31.06220846,-17.73057525,31.06165018,31.06276674,-17.73098723,-17.73016327,0
41671,31.06323668,-17.73057525,31.0626784,31.06379497,-17.73098723,-17.73016327,0
