,pop_grid_pop,geometry,pop_grid_id
94,85.96515655517578,"POLYGON ((3463750.313347705 -4655.342090202837, 3464780.4025492 -4655.671001168646, 3464780.0398572655 -5678.900744330044, 3463749.9508166974 -5678.499544932959, 3463750.313347705 -4655.342090202837))",94
95,82.85173797607422,"POLYGON ((3464780.4025492 -4655.671001168646, 3465810.5645424705 -4656.000058128519, 3465810.201689558 -5679.302121807923, 3464780.0398572655 -5678.900744330044, 3464780.4025492 -4655.671001168646))",95
96,87.41961669921875,"POLYGON ((3465810.5645424705 -4656.000058128519, 3466840.7993598217 -4656.329261127768, 3466840.4363458813 -5679.703677421865, 3465810.201689558 -5679.302121807923, 3465810.5645424705 -4656.000058128519))",96
97,140.43862915039062,"POLYGON ((3466840.7993598217 -4656.329261127768, 3467871.1070335736 -4656.658610211735, 3467870.743858556 -5680.105411227176, 3466840.4363458813 -5679.703677421865, 3466840.7993598217 -4656.329261127768))",97
98,202.82142639160156,"POLYGON ((3467871.1070335736 -4656.658610211735, 3468901.487596051 -4656.988105425789, 3468901.124259905 -5680.507323279197, 3467870.743858556 -5680.105411227176, 3467871.1070335736 -4656.658610211735))",98
99,286.3087463378906,"POLYGON ((3468901.487596051 -4656.988105425789, 3469931.941079596 -4657.317746815328, 3469931.5775822722 -5680.909413633307, 3468901.124259905 -5680.507323279197, 3468901.487596051 -4656.988105425789))",99
100,231.81979370117188,"POLYGON ((3469931.941079596 -4657.317746815328, 3470962.467516556 -4657.647534425777, 3470962.1038580043 -5681.311682344909, 3469931.5775822722 -5680.909413633307, 3469931.941079596 -4657.317746815328))",100
101,174.0746307373047,"POLYGON ((3470962.467516556 -4657.647534425777, 3471993.066939287 -4657.977468302587, 3471992.703119457 -5681.714129469447, 3470962.1038580043 -5681.311682344909, 3470962.467516556 -4657.647534425777))",101
102,234.05511474609375,"POLYGON ((3471993.066939287 -4657.977468302587, 3473023.739380158 -4658.307548491238, 3473023.375399001 -5682.116755062397, 3471992.703119457 -5681.714129469447, 3471993.066939287 -4657.977468302587))",102
103,183.9224090576172,"POLYGON ((3473023.739380158 -4658.307548491238, 3474054.484871549 -4658.637775037239, 3474054.1207290124 -5682.519559179267, 3473023.375399001 -5682.116755062397, 3473023.739380158 -4658.307548491238))",103
104,274.7069396972656,"POLYGON ((3474054.484871549 -4658.637775037239, 3475085.303445847 -4658.968147986125, 3475084.939141881 -5682.922541875602, 3474054.1207290124 -5682.519559179267, 3474054.484871549 -4658.637775037239))",104
105,186.46865844726562,"POLYGON ((3475085.303445847 -4658.968147986125, 3476116.1951354505 -4659.298667383459, 3476115.8306700075 -5683.32570320698, 3475084.939141881 -5682.922541875602, 3475085.303445847 -4658.968147986125))",105
106,46.656044006347656,"POLYGON ((3476116.1951354505 -4659.298667383459, 3477147.159972768 -4659.629333274835, 3477146.7953457967 -5683.72904322901, 3476115.8306700075 -5683.32570320698, 3476116.1951354505 -4659.298667383459))",106
107,39.624351501464844,"POLYGON ((3477147.159972768 -4659.629333274835, 3478178.19799022 -4659.960145705869, 3478177.833201668 -5684.13256199734, 3477146.7953457967 -5683.72904322901, 3477147.159972768 -4659.629333274835))",107
108,,"POLYGON ((3459630.3219258552 -5676.896527048237, 3460660.120122407 -5677.297014674217, 3460659.686380804 -6700.237742750024, 3459629.8883768087 -6699.7650949859935, 3459630.3219258552 -5676.896527048237))",108
109,132.85577392578125,"POLYGON ((3460660.120122407 -5677.297014674217, 3461689.990981552 -5677.697680160233, 3461689.5570473336 -6700.710600421014, 3460659.686380804 -6700.237742750024, 3460660.120122407 -5677.297014674217))",109
110,109.02172088623047,"POLYGON ((3461689.990981552 -5677.697680160233, 3462719.934535555 -5678.098523561423, 3462719.5004086616 -6701.1836680640345, 3461689.5570473336 -6700.710600421014, 3461689.990981552 -5677.697680160233))",110
111,86.22512817382812,"POLYGON ((3462719.934535555 -5678.098523561423, 3463749.9508166974 -5678.499544932959, 3463749.516497069 -6701.656945744199, 3462719.5004086616 -6701.1836680640345, 3462719.934535555 -5678.098523561423))",111
112,70.22713470458984,"POLYGON ((3463749.9508166974 -5678.499544932959, 3464780.0398572655 -5678.900744330044, 3464779.6053448417 -6702.13043352666, 3463749.516497069 -6701.656945744199, 3463749.9508166974 -5678.499544932959))",112
113,79.86869049072266,"POLYGON ((3464780.0398572655 -5678.900744330044, 3465810.201689558 -5679.302121807923, 3465809.7669842793 -6702.604131476612, 3464779.6053448417 -6702.13043352666, 3464780.0398572655 -5678.900744330044))",113
114,73.27375030517578,"POLYGON ((3465810.201689558 -5679.302121807923, 3466840.4363458813 -5679.703677421865, 3466840.001447689 -6703.078039659285, 3465809.7669842793 -6702.604131476612, 3465810.201689558 -5679.302121807923))",114
115,101.02043914794922,"POLYGON ((3466840.4363458813 -5679.703677421865, 3467870.743858556 -5680.105411227176, 3467870.3087673886 -6703.552158139952, 3466840.001447689 -6703.078039659285, 3466840.4363458813 -5679.703677421865))",115
116,151.99020385742188,"POLYGON ((3467870.743858556 -5680.105411227176, 3468901.124259905 -5680.507323279197, 3468900.688975704 -6704.026486983921, 3467870.3087673886 -6703.552158139952, 3467870.743858556 -5680.105411227176))",116
117,188.39039611816406,"POLYGON ((3468901.124259905 -5680.507323279197, 3469931.5775822722 -5680.909413633307, 3469931.142104977 -6704.501026256552, 3468900.688975704 -6704.026486983921, 3468901.124259905 -5680.507323279197))",117
118,277.7610168457031,"POLYGON ((3469931.5775822722 -5680.909413633307, 3470962.1038580043 -5681.311682344909, 3470961.6681875545 -6704.97577602323, 3469931.142104977 -6704.501026256552, 3469931.5775822722 -5680.909413633307))",118
119,380.49688720703125,"POLYGON ((3470962.1038580043 -5681.311682344909, 3471992.703119457 -5681.714129469447, 3471992.267255793 -6705.450736349384, 3470961.6681875545 -6704.97577602323, 3470962.1038580043 -5681.311682344909))",119
120,445.52520751953125,"POLYGON ((3471992.703119457 -5681.714129469447, 3473023.375399001 -5682.116755062397, 3473022.9393420625 -6705.925907300496, 3471992.267255793 -6705.450736349384, 3471992.703119457 -5681.714129469447))",120
121,620.435302734375,"POLYGON ((3473023.375399001 -5682.116755062397, 3474054.1207290124 -5682.519559179267, 3474053.684478739 -6706.401288942068, 3473022.9393420625 -6705.925907300496, 3473023.375399001 -5682.116755062397))",121
122,341.3465270996094,"POLYGON ((3474054.1207290124 -5682.519559179267, 3475084.939141881 -5682.922541875602, 3475084.502698214 -6706.876881339655, 3474053.684478739 -6706.401288942068, 3474054.1207290124 -5682.519559179267))",122
123,232.65658569335938,"POLYGON ((3475084.939141881 -5682.922541875602, 3476115.8306700075 -5683.32570320698, 3476115.3940328844 -6707.3526845588485, 3475084.502698214 -6706.876881339655, 3475084.939141881 -5682.922541875602))",123
124,57.89649963378906,"POLYGON ((3476115.8306700075 -5683.32570320698, 3477146.7953457967 -5683.72904322901, 3477146.358515158 -6707.8286986652765, 3476115.3940328844 -6707.3526845588485, 3476115.8306700075 -5683.32570320698))",124
