result,focused,latitude,longitude,lon_min,lat_min,lon_max,lat_max
1,0,-17.600408135908282,31.141837590778987,31.141279785995458,-17.600819999727143,31.142395396970777,-17.59999627076297
1,0,-17.600408135908282,31.142865357237977,31.142307551004894,-17.600819999727143,31.143423164879334,-17.59999627076297
0,0,-17.600408135908282,31.143893123696976,31.14333531601433,-17.600819999727143,31.144450932787876,-17.59999627076297
1,0,-17.600408135908282,31.144920890155976,31.144363081023776,-17.600819999727143,31.14547870069643,-17.59999627076297
1,0,-17.600408135908282,31.145948656614966,31.145390846033212,-17.600819999727143,31.14650646860498,-17.59999627076297
1,0,-17.600408135908285,31.146976423073966,31.146418611042648,-17.600819999727143,31.14753423651353,-17.59999627076297
2,0,-17.600408135908285,31.148004189532955,31.147446376052088,-17.600819999727143,31.148562004422075,-17.59999627076297
2,0,-17.600408135908285,31.149031955991962,31.148474141061524,-17.600819999727143,31.149589772330632,-17.59999627076297
2,0,-17.600408135908282,31.150059722450948,31.149501906070967,-17.600819999727143,31.15061754023918,-17.59999627076297
2,0,-17.600408135908282,31.151087488909937,31.150529671080406,-17.600819999727143,31.151645308147728,-17.59999627076297
2,0,-17.600408135908282,31.152115255368937,31.151557436089842,-17.600819999727143,31.152673076056278,-17.59999627076297
1,0,-17.600408135908282,31.153143021827937,31.152585201099285,-17.600819999727143,31.15370084396483,-17.59999627076297
1,0,-17.600408135908282,31.154170788286926,31.153612966108724,-17.600819999727143,31.154728611873374,-17.59999627076297
1,0,-17.600408135908282,31.15519855474592,31.15464073111816,-17.600819999727143,31.15575637978193,-17.59999627076297
1,0,-17.600408135908282,31.15622632120491,31.155668496127596,-17.600819999727143,31.156784147690477,-17.59999627076297
1,0,-17.600408135908282,31.157254087663908,31.156696261137036,-17.600819999727143,31.157811915599027,-17.59999627076297
1,0,-17.600408135908282,31.1582818541229,31.15772402614647,-17.600819999727143,31.15883968350758,-17.59999627076297
1,0,-17.600408135908282,31.1593096205819,31.158751791155915,-17.600819999727143,31.15986745141613,-17.59999627076297
1,0,-17.600408135908282,31.160337387040904,31.159779556165354,-17.600819999727143,31.160895219324676,-17.59999627076297
1,0,-17.600408135908282,31.16136515349989,31.16080732117479,-17.600819999727143,31.161922987233233,-17.59999627076297
1,0,-17.600408135908282,31.16239291995889,31.161835086184233,-17.600819999727143,31.162950755141775,-17.59999627076297
1,0,-17.600408135908282,31.163420686417886,31.162862851193672,-17.600819999727143,31.16397852305033,-17.59999627076297
1,0,-17.600408135908282,31.164448452876872,31.16389061620311,-17.600819999727143,31.16500629095888,-17.59999627076297
1,0,-17.600408135908282,31.165476219335872,31.16491838121255,-17.600819999727143,31.166034058867428,-17.59999627076297
1,0,-17.60040813590828,31.16650398579487,31.16594614622199,-17.600819999727143,31.167061826775974,-17.59999627076297
1,0,-17.600408135908282,31.167531752253854,31.166973911231427,-17.600819999727143,31.168089594684524,-17.59999627076297
1,0,-17.600408135908282,31.168559518712854,31.168001676240863,-17.600819999727143,31.169117362593077,-17.59999627076297
1,0,-17.600408135908282,31.169587285171858,31.169029441250302,-17.600819999727143,31.170145130501627,-17.59999627076297
1,0,-17.600408135908282,31.170615051630843,31.170057206259738,-17.600819999727143,31.171172898410177,-17.59999627076297
1,0,-17.600408135908282,31.171642818089843,31.17108497126918,-17.600819999727143,31.17220066631873,-17.59999627076297
1,0,-17.601231865589117,31.141925437697605,31.14136762906223,-17.601643730124565,31.142483247741318,-17.600819999727143
1,0,-17.60123186558911,31.142953207055797,31.142395396970777,-17.601643730124565,31.14351101854914,-17.600819999727143
0,0,-17.601231865589117,31.14398097641398,31.143423164879334,-17.601643730124565,31.144538789356957,-17.600819999727143
1,0,-17.60123186558911,31.14500874577216,31.144450932787876,-17.601643730124565,31.145566560164774,-17.600819999727143
2,0,-17.601231865589114,31.146036515130348,31.14547870069643,-17.601643730124565,31.1465943309726,-17.600819999727143
2,0,-17.60123186558911,31.147064284488533,31.14650646860498,-17.601643730124565,31.147622101780417,-17.600819999727143
2,0,-17.60123186558911,31.148092053846717,31.14753423651353,-17.601643730124565,31.148649872588233,-17.600819999727143
2,0,-17.60123186558911,31.149119823204902,31.148562004422075,-17.601643730124565,31.149677643396057,-17.600819999727143
1,0,-17.601231865589117,31.15014759256309,31.149589772330632,-17.601643730124565,31.150705414203877,-17.600819999727143
1,0,-17.60123186558911,31.15117536192127,31.15061754023918,-17.601643730124565,31.151733185011693,-17.600819999727143
1,0,-17.601231865589114,31.15220313127946,31.151645308147728,-17.601643730124565,31.152760955819517,-17.600819999727143
1,0,-17.60123186558911,31.153230900637645,31.152673076056278,-17.601643730124565,31.153788726627333,-17.600819999727143
1,0,-17.60123186558911,31.154258669995823,31.15370084396483,-17.601643730124565,31.154816497435153,-17.600819999727143
1,0,-17.601231865589114,31.15528643935402,31.154728611873374,-17.601643730124565,31.155844268242976,-17.600819999727143
1,0,-17.60123186558911,31.156314208712203,31.15575637978193,-17.601643730124565,31.156872039050793,-17.600819999727143
1,0,-17.60123186558911,31.15734197807038,31.156784147690477,-17.601643730124565,31.15789980985861,-17.600819999727143
1,0,-17.601231865589117,31.15836974742858,31.157811915599027,-17.601643730124565,31.158927580666433,-17.600819999727143
