"origin_id","destination_id","duration_seconds","distance_km"
1,10919,617.93,6.72
1,10920,627.91,6.77
1,10921,647.19,6.88
1,10922,631.41,6.77
1,10923,622.59,6.72
1,10924,632.9,6.78
1,10925,603.65,6.65
1,10926,563.4,6.62
1,10927,545.59,6.47
1,10928,553.12,6.57
1,10929,540.29,6.51
1,10930,533.95,6.52
1,10931,538.42,6.55
1,10932,511.72,6.45
1,10933,492.89,6.55
1,10934,487.72,6.8
1,10935,528.38,6.81
1,10936,521.84,6.79
1,10937,549.82,6.9
1,10938,570.86,6.99
1,10939,546.28,5.39
1,10940,531.15,5.33
1,10941,426.39,5.36
1,10942,486.63,5.49
1,10943,486.63,5.49
1,10944,620.53,6.59
1,10945,620.09,5.26
1,10946,605.52,5.2
1,10947,654.52,5.41
1,10948,679.76,5.51
1,10949,694.71,5.57
1,10950,567.08,6.11
1,10951,603.31,6.26
1,10952,603.31,6.26
1,10953,483.72,5.13
1,10954,426.58,4.9
1,10955,404.33,4.8
1,10956,342.06,4.48
1,10957,368.87,4.66
1,10958,399.97,4.9
1,10959,446.07,5.24
1,10960,439.69,5.19
1,10961,458.23,5.22
1,10962,479.8,5.31
1,10963,500.43,5.39
1,10964,529.28,5.66
1,10965,552.41,5.76
1,10966,574.37,5.85
1,10967,668.73,7.01
1,10968,672.95,7.03
1,10969,597.24,6.72
1,10970,588.72,6.68
1,10971,593.33,6.7
1,10972,617.84,6.8
1,10973,657.85,6.97
1,10974,614.76,5.73
1,10975,594.99,5.65
1,10976,480.22,5.77
1,10977,469.32,5.68
1,10978,458.15,5.59
1,10979,443.24,5.43
1,10980,640.87,6.81
1,10981,640.87,6.81
1,10982,640.87,6.81
1,10983,640.87,6.81
1,10984,640.87,6.81
1,10985,640.87,6.81
1,10986,640.87,6.81
1,10987,640.87,6.81
1,10988,640.87,6.81
1,10989,640.87,6.81
1,10990,640.87,6.81
1,10991,640.87,6.81
1,10992,640.87,6.81
1,10993,640.87,6.81
1,10994,599.49,6.62
1,10995,599.49,6.62
1,10996,602.87,6.64
1,10997,609.29,6.67
1,10998,615.71,6.71
1,10999,605.85,6.65
1,11000,628.74,6.75
1,11001,646.08,6.85
1,11002,626.8,6.74
1,11003,609.67,6.65
1,11004,580.41,6.53
1,11005,547.85,6.49
1,11006,554.84,6.55
1,11007,534.55,6.38
1,11008,528.84,6.42
1,11009,531.67,6.44
1,11010,524.21,6.38
1,11011,502.64,6.35
1,11012,479.17,6.28
1,11013,463.42,6.28
1,11014,526.73,6.54
1,11015,560.15,5.94
1,11016,561.58,6.95
1,11017,571.37,5.5
1,11018,553.5,5.45
1,11019,534.8,5.34
1,11020,510.4,5.24
1,11021,419.76,5.27
1,11022,479.11,5.46
1,11023,486.63,5.49
1,11024,555.89,4.99
1,11025,573.07,5.07
1,11026,615.32,5.24
1,11027,649.56,5.38
1,11028,678.08,5.5
1,11029,696.68,5.58
1,11030,696.68,5.58
1,11031,603.31,6.26
1,11032,496.1,5.19
1,11033,506.08,5.23
1,11034,434.81,4.93
1,11035,332.61,4.33
1,11036,382.09,4.71
1,11037,382.09,4.71
1,11038,403.16,4.91
1,11039,455.01,5.31
1,11040,448.63,5.26
1,11041,473.51,5.28
1,11042,489.54,5.35
1,11043,500.43,5.39
1,11044,545.93,5.73
1,11045,565.66,5.81
1,11046,699.53,7.14
1,11047,703.23,7.16
1,11048,657.16,6.97
1,11049,624.4,6.83
1,11050,609.15,6.77
1,11051,608.88,6.76
1,11052,629.56,6.85
1,11053,643.42,5.85
1,11054,641.97,5.84
1,11055,578.91,5.58
1,11056,562.26,5.51
1,11057,462.45,5.62
1,11058,451.28,5.53
1,11059,440.11,5.43
1,11060,640.87,6.81
1,11061,640.87,6.81
1,11062,640.87,6.81
1,11063,640.87,6.81
1,11064,640.87,6.81
1,11065,640.87,6.81
1,11066,640.87,6.81
1,11067,640.87,6.81
1,11068,640.87,6.81
1,11069,640.87,6.81
1,11070,640.87,6.81
1,11071,640.87,6.81
1,11072,640.87,6.81
1,11073,640.87,6.81
1,11074,640.87,6.81
1,11075,640.87,6.81
1,11076,598.07,6.61
1,11077,598.31,6.61
1,11078,593.39,6.58
1,11079,590.55,6.57
1,11080,627.01,6.74
1,11081,575.95,6.46
1,11082,586.37,6.52
1,11083,611.6,6.64
1,11084,567.42,6.45
1,11085,538.86,6.42
1,11086,527.68,6.32
1,11087,523.16,6.28
1,11088,525.63,6.31
1,11089,510.67,6.27
1,11090,501.58,6.19
1,11091,507.63,6.41
1,11092,466.01,6.2
1,11093,495.4,6.41
1,11094,530.51,5.82
1,11095,550.74,5.9
1,11096,569.57,5.98
1,11097,569.57,5.98
1,11098,546.64,5.41
1,11099,551.53,5.42
1,11100,488.76,5.15
1,11101,430.23,5.25
1,11102,456.53,5.36
1,11103,466.98,5.41
1,11104,544.95,4.95
1,11105,559.24,5.01
1,11106,621.89,5.27
1,11107,661.61,5.43
1,11108,666.29,5.45
1,11109,696.68,5.58
1,11110,696.68,5.58
1,11111,496.1,5.19
1,11112,501.39,5.21
1,11113,512.04,5.25
1,11114,324.95,4.2
1,11115,327.79,4.25
1,11116,382.09,4.71
1,11117,382.09,4.71
1,11118,470.53,5.44
1,11119,463.72,5.39
1,11120,457.14,5.33
1,11121,488.71,5.34
1,11122,489.54,5.35
1,11123,492.38,5.36
1,11124,622.37,3.85
1,11125,703.58,7.16
1,11126,716.13,6.14
1,11127,693.2,6.04
1,11128,679.81,5.99
1,11129,629.51,6.85
1,11130,625.96,6.84
1,11131,630.06,6.85
1,11132,615.26,5.73
1,11133,584.97,5.6
1,11134,684.98,6.02
1,11135,701.36,6.09
1,11136,546.29,5.44
1,11137,501.52,5.26
1,11138,508.48,5.29
1,11139,433.24,5.38
1,11140,608.43,6.63
1,11141,640.87,6.81
1,11142,640.87,6.81
1,11143,640.87,6.81
1,11144,640.87,6.81
1,11145,640.87,6.81
1,11146,640.87,6.81
1,11147,640.87,6.81
1,11148,640.87,6.81
1,11149,640.87,6.81
1,11150,640.87,6.81
1,11151,640.87,6.81
1,11152,640.87,6.81
1,11153,640.87,6.81
1,11154,640.87,6.81
1,11155,640.87,6.81
1,11156,640.87,6.81
1,11157,581.44,6.49
1,11158,582.41,6.52
1,11159,566.18,6.43
1,11160,557.27,6.38
1,11161,562.31,6.38
1,11162,588.23,6.51
1,11163,544.19,6.32
1,11164,531.44,6.26
1,11165,527.31,6.28
1,11166,522.96,6.27
1,11167,512.04,6.19
1,11168,517.02,6.23
1,11169,509.43,6.17
1,11170,492.58,6.11
1,11171,489.01,6.08
1,11172,463.7,6.19
1,11173,500.34,6.43
1,11174,513.09,5.75
1,11175,558.86,5.94
1,11176,569.57,5.98
1,11177,569.57,5.98
1,11178,556.64,5.44
1,11179,556.64,5.44
1,11180,466.99,5.06
1,11181,406.59,5.09
1,11182,450.44,5.34
1,11183,516.77,4.83
1,11184,525.95,4.87
1,11185,575.03,5.03
1,11186,588.27,5.06
1,11187,477.55,4.12
1,11188,477.55,4.12
1,11189,477.55,4.12
1,11190,477.55,4.12
1,11191,311.51,3.98
1,11192,314.45,4.02
1,11193,317.39,4.07
1,11194,328.1,4.14
1,11195,350.22,4.23
1,11196,372.7,4.32
1,11197,475.84,5.49
1,11198,475.84,5.49
1,11199,472.38,5.46
1,11200,465.57,5.4
1,11201,585.61,5.2
1,11202,489.54,5.35
1,11203,611.54,3.8
1,11204,622.37,3.85
1,11205,623.4,3.85
1,11206,734.58,6.22
1,11207,685.23,6.01
1,11208,660.91,5.91
1,11209,643.68,5.84
1,11210,626.14,5.77
1,11211,603.32,5.67
1,11212,606.17,5.69
1,11213,588.2,5.62
1,11214,551.93,5.47
1,11215,526.63,5.36
1,11216,485.82,5.19
1,11217,493.41,5.22
1,11218,501.18,5.26
1,11219,524.63,5.35
1,11220,600.98,6.58
1,11221,603.82,6.6
1,11222,606.65,6.62
1,11223,608.43,6.63
1,11224,608.43,6.63
1,11225,608.43,6.63
1,11226,608.43,6.63
1,11227,640.87,6.81
1,11228,640.87,6.81
1,11229,640.87,6.81
1,11230,640.87,6.81
1,11231,640.87,6.81
1,11232,640.87,6.81
1,11233,640.87,6.81
1,11234,640.87,6.81
1,11235,640.87,6.81
1,11236,640.87,6.81
1,11237,581.44,6.49
1,11238,566.22,6.4
1,11239,545.59,6.31
1,11240,536.92,6.27
1,11241,550.68,6.32
1,11242,533.05,6.19
1,11243,522.24,6.18
1,11244,522.54,6.28
1,11245,511.56,6.19
1,11246,504.51,6.11
1,11247,506.14,6.11
1,11248,493.92,6.04
1,11249,497.27,6.04
1,11250,473.42,5.95
1,11251,449.43,5.95
1,11252,479.67,5.66
1,11253,481.86,5.62
1,11254,485.4,5.57
1,11255,488.55,5.59
1,11256,439.53,5.16
1,11257,439.53,5.16
1,11258,450.63,4.99
1,11259,442.41,4.96
1,11260,399.31,4.99
1,11261,400.07,5
1,11262,491.05,4.72
1,11263,498.28,4.75
1,11264,506.25,4.79
1,11265,558.46,4.96
1,11266,581.65,5.04
1,11267,477.55,4.12
1,11268,477.55,4.12
1,11269,477.55,4.12
1,11270,351.5,3.82
1,11271,351.5,3.82
1,11272,309.84,3.95
1,11273,312.78,4
1,11274,341.3,4.19
1,11275,363.78,4.29
1,11276,388.38,4.39
1,11277,425.8,4.54
1,11278,484.98,4.78
1,11279,473.51,4.73
1,11280,585.61,5.2
1,11281,584.09,5.19
1,11282,571.81,5.14
1,11283,597.46,3.74
1,11284,608.34,3.79
1,11285,627.23,3.87
1,11286,729.52,6.2
1,11287,699.06,6.07
1,11288,661.46,5.91
1,11289,623.32,5.75
1,11290,598.61,5.65
1,11291,581.66,5.58
1,11292,585.52,5.6
1,11293,540.38,5.41
1,11294,529.54,5.36
1,11295,511.39,5.3
1,11296,482.47,5.18
1,11297,471.61,5.13
1,11298,491.51,5.21
1,11299,452.78,5.05
1,11300,594.41,6.55
1,11301,592.15,6.53
1,11302,592.15,6.53
1,11303,593.41,6.54
1,11304,596.24,6.56
1,11305,599.08,6.57
1,11306,601.91,6.59
1,11307,604.75,6.6
1,11308,607.58,6.62
1,11309,608.43,6.63
1,11310,608.43,6.63
1,11311,608.43,6.63
1,11312,608.43,6.63
1,11313,608.43,6.63
1,11314,635.2,6.77
1,11315,634.32,6.77
1,11316,633.44,6.76
1,11317,629.54,6.74
1,11318,555.72,6.34
1,11319,539.11,6.25
1,11320,524.96,6.2
1,11321,527.89,6.22
1,11322,530.97,6.18
1,11323,507.33,6.06
1,11324,504.67,6.13
1,11325,505.4,6.11
1,11326,494.76,6.05
1,11327,484.41,5.95
1,11328,476.49,5.9
1,11329,469.93,5.87
1,11330,443.92,5.82
1,11331,466.01,5.6
1,11332,448.99,5.5
1,11333,464.92,5.54
1,11334,465.63,5.49
1,11335,479.39,5.55
1,11336,439.53,5.16
1,11337,439.53,5.16
1,11338,452.39,5
1,11339,428.82,4.9
1,11340,392.83,4.9
1,11341,408.7,4.92
1,11342,472.75,4.65
1,11343,478.28,4.67
1,11344,500.95,4.77
1,11345,533.44,4.9
1,11346,450.01,4
1,11347,458.55,4.04
1,11348,469.49,4.08
1,11349,469.49,4.08
1,11350,349.45,3.81
1,11351,351.5,3.82
1,11352,305.25,3.87
1,11353,319.02,3.98
1,11354,324.77,4
1,11355,378.33,4.35
1,11356,399.83,4.44
1,11357,428.93,4.56
1,11358,466.34,4.7
1,11359,517.84,4.92
1,11360,585.61,5.2
1,11361,573.49,5.15
1,11362,576.12,5.16
1,11363,590.56,3.71
1,11364,595.45,3.73
1,11365,614.65,3.81
1,11366,610.74,3.8
1,11367,584.92,3.69
1,11368,660.56,5.91
1,11369,627.51,5.77
1,11370,592.54,5.63
1,11371,562.56,5.5
1,11372,584.2,5.59
1,11373,519.63,5.32
1,11374,503.4,5.25
1,11375,436.65,4.98
1,11376,418.36,4.9
1,11377,436.8,4.99
1,11378,419.2,4.91
1,11379,381.14,4.76
1,11380,610.56,6.64
1,11381,608.03,6.62
1,11382,605.51,6.61
1,11383,602.98,6.59
1,11384,600.45,6.58
1,11385,597.93,6.57
1,11386,595.4,6.55
1,11387,592.88,6.54
1,11388,592.15,6.53
1,11389,594.34,6.55
1,11390,597.18,6.56
1,11391,600.01,6.58
1,11392,602.85,6.59
1,11393,605.68,6.61
1,11394,608.43,6.63
1,11395,608.43,6.63
1,11396,613.4,6.65
1,11397,578.59,6.48
1,11398,573.25,6.39
1,11399,554.21,6.31
1,11400,502.22,6.08
1,11401,509.91,6.03
1,11402,499.05,5.96
1,11403,501.94,5.91
1,11404,488.26,5.9
1,11405,486.58,5.98
1,11406,475.61,5.89
1,11407,469.8,5.84
1,11408,467.44,5.82
1,11409,455.73,5.81
1,11410,456.41,5.92
1,11411,465.13,6.01
1,11412,454.79,5.5
1,11413,434.61,5.36
1,11414,420.83,5.22
1,11415,412.07,5.11
1,11416,423.41,5.1
1,11417,431.55,5.13
1,11418,471.56,5.08
1,11419,399.75,4.78
1,11420,399.88,4.88
1,11421,417.84,4.91
1,11422,453.3,4.57
1,11423,457.26,4.58
1,11424,525.12,4.87
1,11425,534.55,4.91
1,11426,438.26,3.95
1,11427,441.64,3.97
1,11428,460.65,4.04
1,11429,463.27,4.06
1,11430,327.32,3.72
1,11431,339.26,3.77
1,11432,300.63,3.79
1,11433,324.74,3.86
1,11434,347.3,3.96
1,11435,386.48,4.38
1,11436,416.49,4.49
1,11437,438.18,4.58
1,11438,461.15,4.68
1,11439,516.6,4.91
1,11440,551.19,5.06
1,11441,575.48,5.16
1,11442,603.84,5.28
1,11443,574.94,3.65
1,11444,568.04,3.62
1,11445,567.09,3.62
1,11446,563.91,3.6
1,11447,565.31,3.61
1,11448,602.49,3.76
1,11449,619.51,5.74
1,11450,619.35,5.74
1,11451,560.25,5.49
1,11452,517.46,5.31
1,11453,492.95,5.21
1,11454,465.86,5.1
1,11455,475.09,4.87
1,11456,403.27,4.84
1,11457,389.67,4.74
1,11458,404.32,4.85
1,11459,393.35,4.65
1,11460,603.39,5.98
1,11461,603.39,5.98
1,11462,603.39,5.98
1,11463,604.29,5.99
1,11464,606.82,6
1,11465,609.34,6.01
1,11466,611.55,6.64
1,11467,609.02,6.63
1,11468,606.5,6.61
1,11469,603.97,6.6
1,11470,601.45,6.59
1,11471,598.92,6.57
1,11472,596.39,6.56
1,11473,593.87,6.54
1,11474,592.44,6.54
1,11475,595.28,6.55
1,11476,585.67,6.5
1,11477,566.39,6.4
1,11478,556.43,6.32
1,11479,512.39,6.13
1,11480,497.94,6.02
1,11481,484.36,5.87
1,11482,478.68,5.79
1,11483,498.69,5.88
1,11484,492.83,5.79
1,11485,469.02,5.75
1,11486,463.57,5.7
1,11487,453.07,5.7
1,11488,441.9,5.61
1,11489,435.44,5.62
1,11490,478.37,5.69
1,11491,468.28,5.61
1,11492,447.92,5.47
1,11493,437.05,5.21
1,11494,424.55,5.25
1,11495,410.78,5.09
1,11496,411.71,5.05
1,11497,399.51,4.93
1,11498,389.83,4.82
1,11499,380.03,4.71
1,11500,435.77,4.86
1,11501,427,4.95
1,11502,420.47,4.55
1,11503,436.17,4.5
1,11504,478.17,4.67
1,11505,489.83,4.72
1,11506,412.28,3.84
1,11507,420.62,3.88
1,11508,426.73,3.9
1,11509,359.96,3.63
1,11510,309.31,3.64
1,11511,321.01,3.69
1,11512,307.63,3.79
1,11513,334.86,3.9
1,11514,353.31,4
1,11515,366.88,4.07
1,11516,430.39,4.55
1,11517,452.67,4.65
1,11518,474.96,4.74
1,11519,496.98,4.83
1,11520,535.98,4.99
1,11521,591.31,5.22
1,11522,618.76,5.34
1,11523,562.11,3.6
1,11524,545.45,3.53
1,11525,559.32,3.58
1,11526,534.91,3.48
1,11527,541.48,3.51
1,11528,616.74,3.82
1,11529,601.16,5.67
1,11530,583.44,5.59
1,11531,561.53,5.5
1,11532,540.66,5.41
1,11533,523.45,5.13
1,11534,490.33,5
1,11535,468.08,4.9
1,11536,438.93,4.72
1,11537,383.01,4.69
1,11538,371.69,4.59
1,11539,379.16,4.59
1,11540,603.39,5.98
1,11541,603.39,5.98
1,11542,603.39,5.98
1,11543,603.39,5.98
1,11544,603.39,5.98
1,11545,603.39,5.98
1,11546,603.39,5.98
1,11547,603.39,5.98
1,11548,603.39,5.98
1,11549,603.39,5.98
1,11550,605.83,5.99
1,11551,608.35,6.01
1,11552,610.88,6.02
1,11553,610.02,6.63
1,11554,607.49,6.62
1,11555,604.96,6.61
1,11556,602.44,6.59
1,11557,569.08,6.43
1,11558,552.61,5.79
1,11559,550.58,5.77
1,11560,502.45,5.95
1,11561,490.5,5.86
1,11562,470.67,5.72
1,11563,469.65,5.67
1,11564,476.39,5.73
1,11565,470.31,5.74
1,11566,450.93,5.6
1,11567,439.95,5.51
1,11568,435.03,5.55
1,11569,452.55,5.58
1,11570,445.67,5.43
1,11571,445.28,5.42
1,11572,456.97,5.47
1,11573,430.73,5.22
1,11574,421.75,5.04
1,11575,400.39,4.94
1,11576,406.5,4.86
1,11577,403.4,4.76
1,11578,388.67,4.81
1,11579,369.8,4.6
1,11580,440.39,4.89
1,11581,457.87,4.98
1,11582,402.52,4.47
1,11583,434.76,4.49
1,11584,459.29,4.59
1,11585,461.25,4.6
1,11586,392.31,3.76
1,11587,357.2,3.61
1,11588,351.81,3.59
1,11589,359.96,3.63
1,11590,293.93,3.58
1,11591,288.48,3.59
1,11592,316.86,3.72
1,11593,360.02,4.01
1,11594,369.72,4.07
1,11595,366.88,4.07
1,11596,495.17,4.41
1,11597,495.17,4.41
1,11598,596.55,4.83
1,11599,611.16,4.89
1,11600,533.48,4.98
1,11601,575.96,5.16
1,11602,585.49,5.2
1,11603,491.57,3.3
1,11604,485.04,3.27
1,11605,504.94,3.36
1,11606,512.41,3.39
1,11607,528.87,3.46
1,11608,677.01,5.42
1,11609,600.87,5.67
1,11610,576.94,5.57
1,11611,555.43,5.48
1,11612,524.91,5.35
1,11613,520.46,5.12
1,11614,489.56,4.99
1,11615,465.66,4.89
1,11616,432.1,4.75
1,11617,402.54,4.56
1,11618,379.94,4.47
1,11619,353.7,4.44
1,11620,601.91,5.97
1,11621,601.91,5.97
1,11622,601.91,5.97
1,11623,601.91,5.97
1,11624,601.91,5.97
1,11625,601.91,5.97
1,11626,601.91,5.97
1,11627,602.32,5.97
1,11628,602.69,5.97
1,11629,603.07,5.97
1,11630,603.44,5.97
1,11631,603.81,5.97
1,11632,604.18,5.98
1,11633,604.56,5.98
1,11634,604.52,5.99
1,11635,604.15,5.98
1,11636,584.14,5.9
1,11637,577.37,5.85
1,11638,541.53,5.7
1,11639,539.45,5.68
1,11640,507.46,5.95
1,11641,491.22,5.81
1,11642,477.95,5.7
1,11643,465.39,5.6
1,11644,448,5.48
1,11645,460.15,5.48
1,11646,488.71,5.63
1,11647,432.86,5.45
1,11648,432.19,5.45
1,11649,446.08,5.6
1,11650,432.16,5.45
1,11651,427.64,5.35
1,11652,397.12,5.12
1,11653,390.28,5.01
1,11654,391.89,4.91
1,11655,380.48,4.82
1,11656,387.64,4.74
1,11657,381.35,4.67
1,11658,360.32,4.5
1,11659,369.52,4.57
1,11660,371.47,4.39
1,11661,372.55,4.35
1,11662,388.95,4.3
1,11663,376.08,4.25
1,11664,395.3,4.27
1,11665,362.73,3.64
1,11666,363.42,3.64
1,11667,356.46,3.61
1,11668,346.02,3.57
1,11669,281.31,3.49
1,11670,274.45,3.47
1,11671,299.57,3.59
1,11672,329.21,3.72
1,11673,340.68,3.77
1,11674,410.21,4.06
1,11675,410.21,4.06
1,11676,494.15,4.41
1,11677,495.17,4.41
1,11678,579.3,4.76
1,11679,593.06,4.82
1,11680,547.9,5.04
1,11681,563.19,5.11
1,11682,470.07,3.21
1,11683,481.55,3.26
1,11684,466.11,3.2
1,11685,472.51,3.22
1,11686,511.89,3.39
1,11687,534.87,3.48
1,11688,644.7,5.29
1,11689,602.99,5.64
1,11690,593.59,5.6
1,11691,538.42,5.41
1,11692,506.68,5.27
1,11693,518.31,5.32
1,11694,509.9,5.08
1,11695,533.09,5.17
1,11696,418.2,4.7
1,11697,395.92,4.6
1,11698,365.02,4.49
1,11699,344.39,4.32
1,11700,639.13,5.52
1,11701,639.13,5.52
1,11702,601.91,5.97
1,11703,601.91,5.97
1,11704,601.91,5.97
1,11705,601.91,5.97
1,11706,601.91,5.97
1,11707,601.91,5.97
1,11708,601.91,5.97
1,11709,601.91,5.97
1,11710,601.91,5.97
1,11711,601.91,5.97
1,11712,601.91,5.97
1,11713,601.91,5.97
1,11714,601.91,5.97
1,11715,601.91,5.97
1,11716,566.22,5.78
1,11717,560.68,5.76
1,11718,534.12,5.62
1,11719,528.63,5.59
1,11720,515.49,5.94
1,11721,502.05,5.89
1,11722,490.75,5.78
1,11723,485.55,5.74
1,11724,450.79,5.46
1,11725,431.14,5.33
1,11726,439.98,5.35
1,11727,421.57,5.29
1,11728,425.25,5.55
1,11729,418.03,5.44
1,11730,440.55,5.4
1,11731,434.35,5.38
1,11732,418.46,5.17
1,11733,415.62,5.07
1,11734,416.88,5.07
1,11735,383.89,4.81
1,11736,367.86,4.67
1,11737,360.72,4.56
1,11738,353.7,4.45
1,11739,378.85,4.66
1,11740,348.73,4.29
1,11741,349.19,4.25
1,11742,373.06,4.23
1,11743,345.64,4.12
1,11744,376.12,4.13
1,11745,371.75,3.67
1,11746,339.07,3.54
1,11747,327.69,3.49
1,11748,346.98,3.57
1,11749,279.32,3.48
1,11750,268.9,3.39
1,11751,318.55,3.56
1,11752,335.82,3.75
1,11753,357.87,3.84
1,11754,401.99,4.02
1,11755,410.21,4.06
1,11756,477.26,4.33
1,11757,490.99,4.39
1,11758,562.04,4.69
1,11759,575.8,4.75
1,11760,435.28,3.07
1,11761,435.28,3.07
1,11762,437.17,3.07
1,11763,436.43,3.07
1,11764,447.88,3.12
1,11765,467.34,3.2
1,11766,509.78,3.38
1,11767,548.09,3.54
1,11768,570.84,3.63
1,11769,608.45,5.13
1,11770,580.93,5.54
1,11771,543.8,5.39
1,11772,510.91,5.29
1,11773,523.28,5.12
1,11774,515.16,5.05
1,11775,545.76,5.23
1,11776,556.16,5.27
1,11777,389.01,4.57
1,11778,362.57,4.45
1,11779,346.98,4.34
1,11780,317.11,4.17
1,11781,317.61,4.14
1,11782,309.96,4.06
1,11783,293.86,4.04
1,11784,337.25,4.12
1,11785,362.52,4.23
1,11786,387.3,4.33
1,11787,412.15,4.43
1,11788,450.56,4.59
1,11789,464.4,4.65
1,11790,639.13,5.52
1,11791,639.13,5.52
1,11792,639.13,5.52
1,11793,639.13,5.52
1,11794,639.13,5.52
1,11795,639.13,5.52
1,11796,639.13,5.52
1,11797,601.91,5.97
1,11798,601.91,5.97
1,11799,601.91,5.97
1,11800,601.91,5.97
1,11801,601.91,5.97
1,11802,601.91,5.97
1,11803,601.91,5.97
1,11804,601.91,5.97
1,11805,556.81,5.7
1,11806,555.99,5.7
1,11807,563.96,5.75
1,11808,518.66,5.51
1,11809,521.33,5.51
1,11810,532.04,6.04
1,11811,511.34,5.96
1,11812,505.98,5.93
1,11813,493.71,5.7
1,11814,473.91,5.45
1,11815,460.01,5.4
1,11816,416.92,5.17
1,11817,422.25,5.29
1,11818,450.74,5.42
1,11819,439.11,5.13
1,11820,449.63,5.47
1,11821,443.34,5.33
1,11822,430.36,5.22
1,11823,424.6,5.12
1,11824,423.08,5.02
1,11825,405.57,4.9
1,11826,365.6,4.63
1,11827,358.62,4.53
1,11828,377.42,4.5
1,11829,352.06,4.4
1,11830,331.84,4.19
1,11831,329.43,4.13
1,11832,338.22,4.08
1,11833,329.98,4.01
1,11834,358.78,4.01
1,11835,356.98,3.98
1,11836,349.63,3.7
1,11837,300.98,3.62
1,11838,283.92,3.31
1,11839,259.81,3.26
1,11840,281.18,3.4
1,11841,307.92,3.51
1,11842,285.57,3.09
1,11843,311.89,3.17
1,11844,394.11,3.99
1,11845,446.08,4.2
1,11846,459.5,4.26
1,11847,520.76,4.52
1,11848,534.56,4.57
1,11849,559.84,4.68
1,11850,593.63,4.82
1,11851,400.57,2.92
1,11852,403.27,2.93
1,11853,435.71,3.07
1,11854,429.73,3.04
1,11855,463.39,3.18
1,11856,503.33,3.35
1,11857,596.86,5.09
1,11858,585.48,5.04
1,11859,578.08,5.01
1,11860,570.78,4.98
1,11861,539.86,5.39
1,11862,540.15,5.37
1,11863,496.48,5.11
1,11864,487.23,4.97
1,11865,449.03,4.86
1,11866,457.12,4.81
1,11867,457.18,4.59
1,11868,368.17,4.42
1,11869,362.81,4.38
1,11870,328.95,4.19
1,11871,299.09,4.02
1,11872,286.58,3.93
1,11873,309.36,4.01
1,11874,335.44,4.11
1,11875,360.36,4.22
1,11876,388.08,4.33
1,11877,447.9,4.58
1,11878,458.07,4.62
1,11879,483.91,4.73
1,11880,639.13,5.52
1,11881,639.13,5.52
1,11882,639.13,5.52
1,11883,639.13,5.52
1,11884,639.13,5.52
1,11885,639.13,5.52
1,11886,639.13,5.52
1,11887,639.13,5.52
1,11888,639.13,5.52
1,11889,639.13,5.52
1,11890,639.13,5.52
1,11891,639.13,5.52
1,11892,639.13,5.52
1,11893,601.91,5.97
1,11894,555.26,5.69
1,11895,555.26,5.69
1,11896,550.14,5.65
1,11897,539.48,5.56
1,11898,547.48,5.58
1,11899,534.31,5.56
1,11900,543.86,5.98
1,11901,525.94,5.87
1,11902,520.31,5.84
1,11903,484.91,5.64
1,11904,473.26,5.45
1,11905,468.63,5.43
1,11906,420.53,5.2
1,11907,407.31,5.02
1,11908,418.84,5.13
1,11909,417.42,5.03
1,11910,423.05,4.93
1,11911,436.02,5.04
1,11912,442.5,5
1,11913,432.7,4.9
1,11914,416.71,4.78
1,11915,417.13,4.75
1,11916,390.88,4.57
1,11917,394.79,4.56
1,11918,369.33,4.41
1,11919,347.46,4.37
1,11920,357.49,4.23
1,11921,330.2,4.04
1,11922,315.82,3.95
1,11923,317.68,3.93
1,11924,326.72,3.86
1,11925,287.65,3.57
1,11926,279.78,3.51
1,11927,265.02,3.35
1,11928,258.01,3.24
1,11929,251.23,3.14
1,11930,271.29,3.34
1,11931,310.08,3.52
1,11932,278.03,3.06
1,11933,292.78,3.09
1,11934,351.4,3.33
1,11935,430.4,4.14
1,11936,452.56,4.23
1,11937,503.53,4.44
1,11938,539.99,4.6
1,11939,579.88,4.76
1,11940,389.24,2.88
1,11941,382.82,2.85
1,11942,393.02,2.95
1,11943,395.37,2.9
1,11944,414.71,2.98
1,11945,433.89,3.14
1,11946,499.41,3.33
1,11947,495.26,3.39
1,11948,533.39,3.55
1,11949,549.52,4.89
1,11950,541.99,4.86
1,11951,529.64,4.81
1,11952,548.94,4.94
1,11953,529.18,5.15
1,11954,496.27,5.01
1,11955,476.96,4.95
1,11956,430.96,4.71
1,11957,445.22,4.67
1,11958,422.97,4.44
1,11959,355.86,4.32
1,11960,344.75,4.22
1,11961,315.32,4.06
1,11962,280.83,3.84
1,11963,349.38,4.17
1,11964,356.1,4.2
1,11965,369.79,4.26
1,11966,394.39,4.36
1,11967,419.67,4.46
1,11968,439.57,4.55
1,11969,508.43,4.83
1,11970,650.33,5.57
1,11971,650.33,5.57
1,11972,639.13,5.52
1,11973,639.13,5.52
1,11974,639.13,5.52
1,11975,639.13,5.52
1,11976,639.13,5.52
1,11977,639.13,5.52
1,11978,639.13,5.52
1,11979,639.13,5.52
1,11980,639.13,5.52
1,11981,639.13,5.52
1,11982,639.13,5.52
1,11983,639.13,5.52
1,11984,639.13,5.52
1,11985,553.28,5.67
1,11986,531.26,5.51
1,11987,534.49,5.52
1,11988,515.33,5.47
1,11989,551.58,5.65
1,11990,485.26,5.24
1,11991,528.65,5.36
1,11992,558.79,6
1,11993,504.06,5.34
1,11994,490.01,5.52
