,pop_grid_pop,geometry,pop_grid_id
47,,"POLYGON ((700133.5717930415 7818515.7997502675, 701007.1986484921 7818505.950526364, 700996.7732052563 7817583.410657353, 700123.1917216629 7817593.263366139, 700133.5717930415 7818515.7997502675))",47
48,,"POLYGON ((687019.8564976947 7817735.897816443, 687893.3901058862 7817726.68959952, 687883.6411801195 7816804.199636111, 687010.1529482673 7816813.411109308, 687019.8564976947 7817735.897816443))",48
49,145.65310668945312,"POLYGON ((687893.3901058862 7817726.68959952, 688766.9268051052 7817717.438422576, 688757.1325020988 7816794.945187709, 687883.6411801195 7816804.199636111, 687893.3901058862 7817726.68959952))",49
50,254.60000610351562,"POLYGON ((688766.9268051052 7817717.438422576, 689640.4666097327 7817708.144284758, 689630.6269285816 7816785.64776325, 688757.1325020988 7816794.945187709, 688766.9268051052 7817717.438422576))",50
51,361.67742919921875,"POLYGON ((689640.4666097327 7817708.144284758, 690514.0095341487 7817698.807185207, 690504.1244739437 7816776.307361873, 689630.6269285816 7816785.64776325, 689640.4666097327 7817708.144284758))",51
52,482.4754333496094,"POLYGON ((690514.0095341487 7817698.807185207, 691387.5555927337 7817689.427123059, 691377.6251525612 7816766.923982715, 690504.1244739437 7816776.307361873, 690514.0095341487 7817698.807185207))",52
53,431.7669677734375,"POLYGON ((691387.5555927337 7817689.427123059, 692261.1047998684 7817680.004097449, 692251.1289788112 7816757.4976249095, 691377.6251525612 7816766.923982715, 691387.5555927337 7817689.427123059))",53
54,441.50732421875,"POLYGON ((692261.1047998684 7817680.004097449, 693134.6571699324 7817670.538107505, 693124.6359670685 7816748.028287586, 692251.1289788112 7816757.4976249095, 692261.1047998684 7817680.004097449))",54
55,374.7860412597656,"POLYGON ((693134.6571699324 7817670.538107505, 694008.2127173078 7817661.029152352, 693998.1461317113 7816738.515969869, 693124.6359670685 7816748.028287586, 693134.6571699324 7817670.538107505))",55
56,248.18511962890625,"POLYGON ((694008.2127173078 7817661.029152352, 694881.7714563736 7817651.477231113, 694871.6594871145 7816728.960670879, 693998.1461317113 7816738.515969869, 694008.2127173078 7817661.029152352))",56
