fid,longitude,latitude,lon_min,lon_max,lat_min,lat_max,result
123154,-0.11658982,5.641819699,-0.117090255,-0.116089384,5.641414562,5.642224836,0
171751,-0.182626317,5.567276345,-0.183126741,-0.182125894,5.566871227,5.567681461,0
79034,0.003502944,5.707453297,0.003002523,0.004003367,5.707048143,5.707858452,0
175646,-0.517854226,5.559984255,-0.518354789,-0.517353664,5.55957914,5.56038937,0
127260,-0.008506502,5.636147794,-0.009006888,-0.008006116,5.635742658,5.636552929,0
91497,-0.113593111,5.688006007,-0.114093571,-0.113092652,5.687600857,5.688411156,0
91608,-0.002502051,5.688006007,-0.003002462,-0.00200164,5.687600857,5.688411156,0
20152,-0.128622365,5.809555738,-0.129122898,-0.128121832,5.809150556,5.80996092,0
109078,-0.002501981,5.662076678,-0.003002379,-0.002001584,5.661671535,5.66248182,0
102724,-0.266713765,5.670989834,-0.267214282,-0.266213249,5.670584689,5.671394979,0
166396,-0.342740271,5.576188946,-0.343240767,-0.342239774,5.575783826,5.576594065,0
67697,-0.313769769,5.725280202,-0.314270337,-0.313269201,5.724875043,5.725685361,0
38900,0.039536109,5.774710464,0.039035635,0.040036584,5.774305291,5.775115636,0
127655,-0.18364021,5.635337523,-0.184140671,-0.183139749,5.634932388,5.635742658,0
58538,-0.092581138,5.740676337,-0.093081617,-0.092080659,5.740271173,5.7410815,0
176443,-0.190630234,5.559174025,-0.191130657,-0.190129812,5.55876891,5.55957914,0
102817,-0.173639168,5.670989834,-0.174139644,-0.173138692,5.670584689,5.671394979,0
162364,-0.464829026,5.58267087,-0.465329578,-0.464328473,5.582265748,5.583075991,0
149790,-0.278703227,5.60292706,-0.279203711,-0.278202743,5.602521933,5.603332186,0
188686,-0.347729021,5.53567754,-0.348229498,-0.347228545,5.535272431,5.536082648,0
185517,-0.236657468,5.542159293,-0.237157901,-0.236157035,5.541754182,5.542564403,0
48531,0.010509404,5.757693303,0.010008952,0.011009857,5.757288134,5.758098471,0
34492,0.061556764,5.782813943,0.061056276,0.062057253,5.782408767,5.783219117,0
166517,-0.221655387,5.576188946,-0.222155832,-0.221154942,5.575783826,5.576594065,0
91498,-0.11259229,5.688006007,-0.11309275,-0.112091832,5.687600857,5.688411156,0
213358,-0.415746572,5.472481867,-0.416247043,-0.415246102,5.472076775,5.472886959,0
175022,-0.201638268,5.561604717,-0.202138697,-0.20113784,5.561199601,5.562009832,0
97289,-0.271720132,5.679092749,-0.272220655,-0.271219609,5.678687602,5.679497896,0
79522,-0.008507143,5.706642988,-0.009007568,-0.00800672,5.706237834,5.707048143,0
146085,-0.183635004,5.608598841,-0.184135451,-0.183134558,5.608193713,5.609003969,0
108346,-0.174638458,5.662886962,-0.17513893,-0.174137986,5.66248182,5.663292105,0
153074,-0.17462644,5.598065549,-0.175126877,-0.174126003,5.597660424,5.598470674,0
182999,-0.234657329,5.547020626,-0.235157764,-0.234156894,5.546615514,5.547425737,0
118069,-0.071555681,5.64911218,-0.072056101,-0.071055261,5.648707041,5.649517319,0
175836,-0.327724172,5.559984255,-0.328224654,-0.327223691,5.55957914,5.56038937,0
115133,-0.157623334,5.653163574,-0.158123794,-0.157122875,5.652758434,5.653568713,0
108709,-0.371794447,5.662076678,-0.372295004,-0.37129389,5.661671535,5.66248182,0
126409,-0.289721702,5.636958065,-0.29022221,-0.289221194,5.636552929,5.6373632,0
187166,-0.227650705,5.538918413,-0.228151133,-0.227150278,5.538513303,5.539323522,0
78865,-0.165639231,5.707453297,-0.166139724,-0.165138738,5.707048143,5.707858452,0
186738,-0.245662837,5.539728632,-0.246163273,-0.245162401,5.539323522,5.540133742,0
150868,-0.280704206,5.601306554,-0.28120469,-0.280203722,5.600901428,5.60171168,0
160409,-0.4298057,5.585911842,-0.43030624,-0.429305161,5.58550672,5.586316964,0
65264,-0.246713194,5.729331801,-0.247213735,-0.246212654,5.728926641,5.729736961,0
157676,-0.162616494,5.590773313,-0.163116922,-0.162116066,5.59036819,5.591178436,0
180939,-0.194631317,5.551071748,-0.195131738,-0.194130897,5.550666635,5.551476861,0
117001,0.00050039,5.650732736,0,0.001000781,5.650327597,5.651137875,0
6281,-0.209707154,5.842781071,-0.210207742,-0.209206566,5.842375879,5.843186262,0
154477,-0.301717688,5.5956348,-0.302218178,-0.301217198,5.595229675,5.596039925,0
62316,-0.244712751,5.734193735,-0.245213293,-0.244212209,5.733788573,5.734598896,0
94737,-0.113592519,5.683144223,-0.114092976,-0.113092062,5.682739075,5.683549371,0
