latitude,longitude,lat_min,lat_max,lon_min,lon_max,result,focused
-19.705789115529406,34.789195431297756,-19.70620293207323,-19.705375297473417,34.788621889927356,34.789768974266885,2,0
-19.705789115529413,34.79023111684668,-19.70620293207323,-19.705375297473417,34.7896575738181,34.790804661474006,2,0
-19.705789115529406,34.791266802395604,-19.70620293207323,-19.705375297473417,34.79069325770883,34.79184034868112,2,0
-19.705789115529406,34.79230248794453,-19.70620293207323,-19.705375297473417,34.791728941599565,34.792876035888234,2,0
-19.705789115529406,34.79333817349347,-19.70620293207323,-19.705375297473417,34.79276462549031,34.793911723095356,2,0
-19.70578911552941,34.7943738590424,-19.70620293207323,-19.705375297473417,34.79380030938105,34.79494741030248,2,0
-19.705789115529406,34.79540954459132,-19.70620293207323,-19.705375297473417,34.79483599327179,34.79598309750959,2,0
-19.705789115529406,34.79644523014024,-19.70620293207323,-19.705375297473417,34.79587167716253,34.797018784716705,2,0
-19.705789115529406,34.797480915689185,-19.70620293207323,-19.705375297473417,34.796907361053265,34.79805447192382,2,0
-19.705789115529406,34.798516601238106,-19.70620293207323,-19.705375297473417,34.797943044944006,34.799090159130934,2,0
-19.70578911552941,34.79955228678703,-19.70620293207323,-19.705375297473417,34.79897872883475,34.80012584633806,2,0
-19.705789115529406,34.800587972335975,-19.70620293207323,-19.705375297473417,34.80001441272549,34.80116153354518,2,0
-19.705789115529406,34.801623657884896,-19.70620293207323,-19.705375297473417,34.80105009661623,34.80219722075229,2,0
-19.705789115529406,34.80265934343383,-19.70620293207323,-19.705375297473417,34.802085780506964,34.803232907959405,2,0
-19.705789115529406,34.80369502898276,-19.70620293207323,-19.705375297473417,34.803121464397705,34.80426859516652,2,0
-19.705789115529406,34.80473071453168,-19.70620293207323,-19.705375297473417,34.80415714828844,34.80530428237364,2,0
-19.705789115529406,34.805766400080614,-19.70620293207323,-19.705375297473417,34.80519283217917,34.80633996958076,2,0
-19.705789115529406,34.806802085629535,-19.70620293207323,-19.705375297473417,34.80622851606993,34.807375656787876,2,0
-19.705789115529406,34.80783777117846,-19.70620293207323,-19.705375297473417,34.807264199960656,34.80841134399499,2,0
-19.705789115529406,34.80887345672739,-19.70620293207323,-19.705375297473417,34.8082998838514,34.809447031202104,2,0
-19.705789115529406,34.809909142276325,-19.70620293207323,-19.705375297473417,34.80933556774214,34.810482718409226,2,0
-19.705789115529406,34.81094482782526,-19.70620293207323,-19.705375297473417,34.81037125163287,34.81151840561634,2,0
-19.70578911552941,34.81198051337419,-19.70620293207323,-19.705375297473417,34.811406935523614,34.81255409282347,2,0
-19.705789115529406,34.81301619892312,-19.70620293207323,-19.705375297473417,34.812442619414355,34.81358978003058,2,0
-19.705789115529406,34.81405188447204,-19.70620293207323,-19.705375297473417,34.8134783033051,34.8146254672377,2,0
-19.705789115529406,34.81508757002097,-19.70620293207323,-19.705375297473417,34.81451398719583,34.81566115444481,2,0
-19.705789115529406,34.8161232555699,-19.70620293207323,-19.705375297473417,34.81554967108657,34.816696841651925,2,0
-19.705789115529406,34.81715894111883,-19.70620293207323,-19.705375297473417,34.81658535497731,34.81773252885905,2,0
-19.70578911552941,34.81819462666776,-19.70620293207323,-19.705375297473417,34.81762103886805,34.81876821606617,2,0
-19.705789115529406,34.819230312216696,-19.70620293207323,-19.705375297473417,34.818656722758796,34.81980390327328,2,0
-19.705789115529406,34.82026599776562,-19.70620293207323,-19.705375297473417,34.81969240664953,34.8208395904804,2,0
-19.705789115529406,34.82130168331455,-19.70620293207323,-19.705375297473417,34.82072809054027,34.82187527768751,2,0
-19.705789115529406,34.82233736886348,-19.70620293207323,-19.705375297473417,34.821763774431005,34.822910964894625,2,0
-19.705789115529406,34.8233730544124,-19.70620293207323,-19.705375297473417,34.82279945832174,34.823946652101746,2,0
-19.70578911552941,34.82440873996133,-19.70620293207323,-19.705375297473417,34.82383514221248,34.82498233930887,2,0
-19.705789115529406,34.82544442551026,-19.70620293207323,-19.705375297473417,34.82487082610322,34.82601802651598,2,0
-19.705789115529406,34.82648011105918,-19.70620293207323,-19.705375297473417,34.82590650999396,34.827053713723096,2,0
-19.705789115529406,34.82751579660812,-19.70620293207323,-19.705375297473417,34.826942193884705,34.82808940093021,2,0
-19.705789115529406,34.828551482157046,-19.70620293207323,-19.705375297473417,34.82797787777544,34.82912508813733,2,0
-19.705789115529406,34.829587167705974,-19.70620293207323,-19.705375297473417,34.82901356166618,34.830160775344446,2,0
-19.706616750945148,34.78930683292695,-19.707030568304827,-19.70620293207323,34.78873328705977,34.78988038039295,2,0
-19.706616750945145,34.79034252179233,-19.707030568304827,-19.70620293207323,34.789768974266885,34.79091607091661,2,0
-19.70661675094516,34.791378210657726,-19.707030568304827,-19.70620293207323,34.790804661474006,34.791951761440274,2,0
-19.706616750945148,34.79241389952312,-19.707030568304827,-19.70620293207323,34.79184034868112,34.79298745196394,2,0
-19.706616750945148,34.793449588388505,-19.707030568304827,-19.70620293207323,34.792876035888234,34.7940231424876,2,0
-19.70661675094516,34.794485277253905,-19.707030568304827,-19.70620293207323,34.793911723095356,34.79505883301126,2,0
-19.706616750945148,34.79552096611929,-19.707030568304827,-19.70620293207323,34.79494741030248,34.796094523534926,2,0
-19.70661675094516,34.79655665498469,-19.707030568304827,-19.70620293207323,34.79598309750959,34.79713021405859,2,0
-19.70661675094516,34.79759234385008,-19.707030568304827,-19.70620293207323,34.797018784716705,34.798165904582255,2,0
-19.706616750945148,34.79862803271546,-19.707030568304827,-19.70620293207323,34.79805447192382,34.79920159510591,2,0
-19.706616750945148,34.799663721580856,-19.707030568304827,-19.70620293207323,34.799090159130934,34.800237285629585,2,0
-19.70661675094516,34.800699410446256,-19.707030568304827,-19.70620293207323,34.80012584633806,34.80127297615325,2,0
-19.706616750945148,34.801735099311635,-19.707030568304827,-19.70620293207323,34.80116153354518,34.802308666676915,2,0
-19.706616750945148,34.802770788177035,-19.707030568304827,-19.70620293207323,34.80219722075229,34.80334435720057,2,0
-19.706616750945148,34.80380647704242,-19.707030568304827,-19.70620293207323,34.803232907959405,34.80438004772424,2,0
-19.70661675094516,34.80484216590782,-19.707030568304827,-19.70620293207323,34.80426859516652,34.8054157382479,2,0
-19.70661675094516,34.80587785477321,-19.707030568304827,-19.70620293207323,34.80530428237364,34.806451428771574,2,0
-19.706616750945148,34.8069135436386,-19.707030568304827,-19.70620293207323,34.80633996958076,34.80748711929523,2,0
-19.70661675094516,34.807949232503994,-19.707030568304827,-19.70620293207323,34.807375656787876,34.808522809818896,2,0
-19.70661675094516,34.80898492136938,-19.707030568304827,-19.70620293207323,34.80841134399499,34.80955850034256,2,0
-19.706616750945148,34.81002061023478,-19.707030568304827,-19.70620293207323,34.809447031202104,34.810594190866226,2,0
-19.706616750945148,34.81105629910017,-19.707030568304827,-19.70620293207323,34.810482718409226,34.811629881389884,2,0
-19.706616750945148,34.81209198796556,-19.707030568304827,-19.70620293207323,34.81151840561634,34.812665571913556,2,0
-19.706616750945148,34.813127676830945,-19.707030568304827,-19.70620293207323,34.81255409282347,34.81370126243722,2,0
-19.70661675094516,34.814163365696345,-19.707030568304827,-19.70620293207323,34.81358978003058,34.814736952960885,2,0
-19.706616750945148,34.81519905456173,-19.707030568304827,-19.70620293207323,34.8146254672377,34.81577264348454,2,0
-19.70661675094516,34.81623474342712,-19.707030568304827,-19.70620293207323,34.81566115444481,34.81680833400821,2,0
-19.706616750945148,34.81727043229251,-19.707030568304827,-19.70620293207323,34.816696841651925,34.817844024531865,2,0
-19.706616750945148,34.81830612115791,-19.707030568304827,-19.70620293207323,34.81773252885905,34.81887971505554,2,0
-19.706616750945148,34.819341810023296,-19.707030568304827,-19.70620293207323,34.81876821606617,34.819915405579195,2,0
-19.706616750945148,34.82037749888868,-19.707030568304827,-19.70620293207323,34.81980390327328,34.82095109610286,2,0
-19.706616750945148,34.821413187754075,-19.707030568304827,-19.70620293207323,34.8208395904804,34.821986786626525,2,0
-19.70661675094516,34.82244887661946,-19.707030568304827,-19.70620293207323,34.82187527768751,34.82302247715019,2,0
-19.706616750945148,34.823484565484854,-19.707030568304827,-19.70620293207323,34.822910964894625,34.82405816767385,2,0
-19.706616750945148,34.82452025435024,-19.707030568304827,-19.70620293207323,34.823946652101746,34.82509385819752,2,0
-19.70661675094516,34.82555594321564,-19.707030568304827,-19.70620293207323,34.82498233930887,34.826129548721184,2,0
-19.706616750945148,34.82659163208103,-19.707030568304827,-19.70620293207323,34.82601802651598,34.82716523924485,2,0
-19.706616750945148,34.827627320946426,-19.707030568304827,-19.70620293207323,34.827053713723096,34.82820092976851,2,0
-19.706616750945148,34.82866300981182,-19.707030568304827,-19.70620293207323,34.82808940093021,34.82923662029217,2,0
-19.70661675094516,34.82969869867721,-19.707030568304827,-19.70620293207323,34.82912508813733,34.830272310815836,2,0
-19.707444387992712,34.7894182402334,-19.707858206168275,-19.707030568304827,34.788844689869286,34.78999179219642,2,0
-19.70744438799271,34.79045393241542,-19.707858206168275,-19.707030568304827,34.78988038039295,34.791027486036796,2,0
-19.70744438799271,34.791489624597446,-19.707858206168275,-19.707030568304827,34.79091607091661,34.792063179877175,2,0
-19.70744438799271,34.79252531677946,-19.707858206168275,-19.707030568304827,34.791951761440274,34.793098873717554,2,0
-19.70744438799272,34.7935610089615,-19.707858206168275,-19.707030568304827,34.79298745196394,34.79413456755794,2,0
-19.70744438799271,34.794596701143526,-19.707858206168275,-19.707030568304827,34.7940231424876,34.79517026139832,2,0
-19.70744438799271,34.79563239332554,-19.707858206168275,-19.707030568304827,34.79505883301126,34.7962059552387,2,0
-19.707444387992712,34.796668085507555,-19.707858206168275,-19.707030568304827,34.796094523534926,34.797241649079076,2,0
-19.70744438799271,34.797703777689584,-19.707858206168275,-19.707030568304827,34.79713021405859,34.798277342919455,2,0
-19.70744438799271,34.7987394698716,-19.707858206168275,-19.707030568304827,34.798165904582255,34.799313036759834,2,0
-19.707444387992712,34.79977516205362,-19.707858206168275,-19.707030568304827,34.79920159510591,34.80034873060021,2,0
-19.70744438799271,34.80081085423566,-19.707858206168275,-19.707030568304827,34.800237285629585,34.80138442444059,2,0
-19.707444387992712,34.80184654641767,-19.707858206168275,-19.707030568304827,34.80127297615325,34.80242011828097,2,0
-19.70744438799271,34.8028822385997,-19.707858206168275,-19.707030568304827,34.802308666676915,34.80345581212135,2,0
-19.70744438799271,34.803917930781715,-19.707858206168275,-19.707030568304827,34.80334435720057,34.80449150596173,2,0
-19.70744438799271,34.804953622963744,-19.707858206168275,-19.707030568304827,34.80438004772424,34.80552719980211,2,0
-19.707444387992712,34.80598931514576,-19.707858206168275,-19.707030568304827,34.8054157382479,34.80656289364249,2,0
-19.70744438799271,34.80702500732779,-19.707858206168275,-19.707030568304827,34.806451428771574,34.80759858748287,2,0
-19.70744438799271,34.80806069950981,-19.707858206168275,-19.707030568304827,34.80748711929523,34.80863428132325,2,0
-19.707444387992712,34.809096391691824,-19.707858206168275,-19.707030568304827,34.808522809818896,34.80966997516363,2,0
-19.70744438799271,34.81013208387386,-19.707858206168275,-19.707030568304827,34.80955850034256,34.81070566900401,2,0
-19.707444387992712,34.811167776055875,-19.707858206168275,-19.707030568304827,34.810594190866226,34.81174136284439,2,0
-19.707444387992712,34.81220346823791,-19.707858206168275,-19.707030568304827,34.811629881389884,34.81277705668477,2,0
-19.70744438799271,34.81323916041993,-19.707858206168275,-19.707030568304827,34.812665571913556,34.81381275052515,2,0
-19.707444387992712,34.81427485260195,-19.707858206168275,-19.707030568304827,34.81370126243722,34.81484844436553,2,0
-19.70744438799271,34.81531054478396,-19.707858206168275,-19.707030568304827,34.814736952960885,34.81588413820591,2,0
-19.70744438799271,34.816346236965984,-19.707858206168275,-19.707030568304827,34.81577264348454,34.81691983204629,2,0
-19.707444387992712,34.817381929148006,-19.707858206168275,-19.707030568304827,34.81680833400821,34.81795552588667,2,0
-19.707444387992712,34.818417621330035,-19.707858206168275,-19.707030568304827,34.817844024531865,34.81899121972705,2,0
-19.70744438799271,34.819453313512064,-19.707858206168275,-19.707030568304827,34.81887971505554,34.82002691356743,2,0
-19.70744438799271,34.82048900569408,-19.707858206168275,-19.707030568304827,34.819915405579195,34.82106260740781,2,0
-19.707444387992712,34.8215246978761,-19.707858206168275,-19.707030568304827,34.82095109610286,34.82209830124819,2,0
-19.70744438799271,34.82256039005813,-19.707858206168275,-19.707030568304827,34.821986786626525,34.82313399508857,2,0
-19.707444387992712,34.82359608224015,-19.707858206168275,-19.707030568304827,34.82302247715019,34.82416968892895,2,0
-19.707444387992712,34.82463177442217,-19.707858206168275,-19.707030568304827,34.82405816767385,34.825205382769326,2,0
-19.70744438799271,34.825667466604195,-19.707858206168275,-19.707030568304827,34.82509385819752,34.826241076609705,2,0
-19.707444387992712,34.826703158786216,-19.707858206168275,-19.707030568304827,34.826129548721184,34.827276770450084,2,0
-19.70744438799271,34.82773885096823,-19.707858206168275,-19.707030568304827,34.82716523924485,34.82831246429046,2,0
-19.70744438799271,34.82877454315027,-19.707858206168275,-19.707030568304827,34.82820092976851,34.82934815813084,2,0
-19.707444387992712,34.829810235332275,-19.707858206168275,-19.707030568304827,34.82923662029217,34.83038385197122,2,0
-19.70827202667218,34.78952965321725,-19.708685845663688,-19.707858206168275,34.78895609835604,34.79010320967744,2,0
-19.708272026672184,34.79056534871608,-19.708685845663688,-19.707858206168275,34.78999179219642,34.79113890683471,2,0
-19.70827202667218,34.7916010442149,-19.708685845663688,-19.707858206168275,34.791027486036796,34.792174603991974,2,0
-19.708272026672184,34.792636739713714,-19.708685845663688,-19.707858206168275,34.792063179877175,34.79321030114923,2,0
-19.708272026672184,34.793672435212535,-19.708685845663688,-19.707858206168275,34.793098873717554,34.7942459983065,2,0
-19.70827202667218,34.79470813071136,-19.708685845663688,-19.707858206168275,34.79413456755794,34.795281695463764,2,0
-19.70827202667218,34.795743826210185,-19.708685845663688,-19.707858206168275,34.79517026139832,34.79631739262103,2,0
-19.70827202667218,34.796779521709006,-19.708685845663688,-19.707858206168275,34.7962059552387,34.7973530897783,2,0
-19.708272026672184,34.797815217207834,-19.708685845663688,-19.707858206168275,34.797241649079076,34.79838878693556,2,0
-19.708272026672184,34.798850912706655,-19.708685845663688,-19.707858206168275,34.798277342919455,34.79942448409282,2,0
