,pop_grid_pop,geometry,pop_grid_id
88,144.41259765625,"POLYGON ((429735.55976074346 543163.6725886795, 430659.5211277355 543162.8029077345, 430658.66050795006 542241.5970032866, 429734.68767133617 542242.4652237073, 429735.55976074346 543163.6725886795))",88
89,144.9178924560547,"POLYGON ((430659.5211277355 543162.8029077345, 431583.48103956913 543161.944740403, 431582.6318893143 542240.7402771438, 430658.66050795006 542241.5970032866, 430659.5211277355 543162.8029077345))",89
90,52.8438835144043,"POLYGON ((431583.48103956913 543161.944740403, 432507.4395156388 543161.0980865937, 432506.60183482437 542239.8950451874, 431582.6318893143 542240.7402771438, 431583.48103956913 543161.944740403))",90
91,36.890323638916016,"POLYGON ((432507.4395156388 543161.0980865937, 433431.3965753344 543160.2629462169, 433430.57036387146 542239.0613073283, 432506.60183482437 542239.8950451874, 432507.4395156388 543161.0980865937))",91
92,,"POLYGON ((433431.3965753344 543160.2629462169, 434355.35223805136 543159.4393191837, 434354.5374958523 542238.2390634777, 433430.57036387146 542239.0613073283, 433431.3965753344 543160.2629462169))",92
93,,"POLYGON ((405710.8195877043 542269.0737729466, 406634.83706868894 542267.9066653955, 406633.6801679763 541346.6567270572, 405709.6512339957 541347.8218711994, 405710.8195877043 542269.0737729466))",93
94,,"POLYGON ((406634.83706868894 542267.9066653955, 407558.85259011737 542266.7510549143, 407557.70714227797 541345.5030606438, 406633.6801679763 541346.6567270572, 406634.83706868894 542267.9066653955))",94
95,,"POLYGON ((407558.85259011737 542266.7510549143, 408482.8661713869 542265.6069413805, 408481.73217629915 541344.3608718367, 407557.70714227797 541345.5030606438, 407558.85259011737 542266.7510549143))",95
96,,"POLYGON ((408482.8661713869 542265.6069413805, 409406.877831899 542264.4743246727, 409405.75528944243 541343.2301605146, 408481.73217629915 541344.3608718367, 408482.8661713869 542265.6069413805))",96
97,,"POLYGON ((409406.877831899 542264.4743246727, 410330.8875910504 542263.3532046704, 410329.776501106 541342.1109265574, 409405.75528944243 541343.2301605146, 409406.877831899 542264.4743246727))",97
98,,"POLYGON ((410330.8875910504 542263.3532046704, 411254.8954682365 542262.2435812549, 411253.7958306863 541341.0031698466, 410329.776501106 541342.1109265574, 410330.8875910504 542263.3532046704))",98
99,,"POLYGON ((411254.8954682365 542262.2435812549, 412178.9014828609 542261.1454543081, 412177.81329758815 541339.9068902644, 411253.7958306863 541341.0031698466, 411254.8954682365 542262.2435812549))",99
100,,"POLYGON ((412178.9014828609 542261.1454543081, 413102.9056543184 542260.0588237139, 413101.8289212077 541338.8220876947, 412177.81329758815 541339.9068902644, 412178.9014828609 542261.1454543081))",100
101,,"POLYGON ((413102.9056543184 542260.0588237139, 414026.9080020067 542258.9836893565, 414025.84272094374 541337.7487620218, 413101.8289212077 541338.8220876947, 413102.9056543184 542260.0588237139))",101
102,,"POLYGON ((414026.9080020067 542258.9836893565, 414950.9085453218 542257.9200511222, 414949.85471619334 541336.6869131323, 414025.84272094374 541337.7487620218, 414026.9080020067 542258.9836893565))",102
103,,"POLYGON ((414950.9085453218 542257.9200511222, 415874.90730366344 542256.8679088977, 415873.8649263578 541335.6365409135, 414949.85471619334 541336.6869131323, 414950.9085453218 542257.9200511222))",103
104,,"POLYGON ((415874.90730366344 542256.8679088977, 416798.9042964273 542255.8272625718, 416797.87337083387 541334.5976452535, 415873.8649263578 541335.6365409135, 415874.90730366344 542256.8679088977))",104
105,,"POLYGON ((416798.9042964273 542255.8272625718, 417722.8995430089 542254.7981120336, 417721.88006901817 541333.5702260425, 416797.87337083387 541334.5976452535, 416798.9042964273 542255.8272625718))",105
106,,"POLYGON ((417722.8995430089 542254.7981120336, 418646.8930628075 542253.7804571742, 418645.8850403114 541332.5542831711, 417721.88006901817 541333.5702260425, 417722.8995430089 542254.7981120336))",106
107,,"POLYGON ((418646.8930628075 542253.7804571742, 419570.8848752182 542252.7742978856, 419569.8883041096 541331.5498165317, 418645.8850403114 541332.5542831711, 418646.8930628075 542253.7804571742))",107
108,,"POLYGON ((419570.8848752182 542252.7742978856, 420494.8749996373 542251.7796340608, 420493.8898798105 541330.5568260176, 419569.8883041096 541331.5498165317, 419570.8848752182 542252.7742978856))",108
