longitude,latitude,lon_min,lon_max,lat_min,lat_max,result,focused
-0.3787499761033233,5.8787501792424415,-0.3829166427534868,-0.3745833094531599,5.874583512592544,5.882916845892339,0,1
-0.37041664280299647,5.8787501792424415,-0.3745833094531599,-0.36624997615283295,5.874583512592544,5.882916845892339,1,0
-0.36208330950266954,5.8787501792424415,-0.36624997615283295,-0.357916642852506,5.874583512592544,5.882916845892339,0,1
-0.3537499762023425,5.8787501792424415,-0.357916642852506,-0.3495833095521791,5.874583512592544,5.882916845892339,0,0
-0.1787499768954772,5.878750179242442,-0.18291664354564063,-0.17458331024531376,5.874583512592544,5.882916845892339,2,0
-0.1704166435951503,5.8787501792424415,-0.17458331024531376,-0.16624997694498683,5.874583512592544,5.882916845892339,1,0
-0.16208331029482337,5.8787501792424415,-0.16624997694498683,-0.1579166436446599,5.874583512592544,5.882916845892339,1,0
-0.1537499769944964,5.8787501792424415,-0.1579166436446599,-0.14958331034433298,5.874583512592544,5.882916845892339,1,1
-0.1454166436941695,5.8787501792424415,-0.14958331034433298,-0.14124997704400605,5.874583512592544,5.882916845892339,2,1
-0.13708331039384258,5.8787501792424415,-0.14124997704400605,-0.13291664374367912,5.874583512592544,5.882916845892339,2,1
-0.12874997709351568,5.8787501792424415,-0.13291664374367912,-0.12458331044335219,5.874583512592544,5.882916845892339,1,1
-0.3787499761033233,5.870416845942647,-0.3829166427534868,-0.3745833094531599,5.866250179292749,5.874583512592544,0,0
-0.37041664280299647,5.870416845942647,-0.3745833094531599,-0.36624997615283295,5.866250179292749,5.874583512592544,0,0
-0.36208330950266954,5.870416845942647,-0.36624997615283295,-0.357916642852506,5.866250179292749,5.874583512592544,2,1
-0.3537499762023425,5.870416845942647,-0.357916642852506,-0.3495833095521791,5.866250179292749,5.874583512592544,1,0
-0.3454166429020157,5.870416845942647,-0.3495833095521791,-0.34124997625185216,5.866250179292749,5.874583512592544,2,0
-0.3370833096016887,5.870416845942646,-0.34124997625185216,-0.3329166429515253,5.866250179292749,5.874583512592544,2,0
-0.1870833101958041,5.870416845942647,-0.19124997684596756,-0.18291664354564063,5.866250179292749,5.874583512592544,1,1
-0.1787499768954772,5.870416845942646,-0.18291664354564063,-0.17458331024531376,5.866250179292749,5.874583512592544,0,1
-0.1704166435951503,5.870416845942647,-0.17458331024531376,-0.16624997694498683,5.866250179292749,5.874583512592544,2,0
-0.16208331029482337,5.870416845942647,-0.16624997694498683,-0.1579166436446599,5.866250179292749,5.874583512592544,1,0
-0.1537499769944964,5.870416845942647,-0.1579166436446599,-0.14958331034433298,5.866250179292749,5.874583512592544,0,0
-0.1454166436941695,5.870416845942647,-0.14958331034433298,-0.14124997704400605,5.866250179292749,5.874583512592544,1,1
-0.13708331039384258,5.870416845942647,-0.14124997704400605,-0.13291664374367912,5.866250179292749,5.874583512592544,2,0
-0.12874997709351568,5.870416845942647,-0.13291664374367912,-0.12458331044335219,5.866250179292749,5.874583512592544,2,0
-0.12041664379318873,5.870416845942647,-0.12458331044335219,-0.11624997714302526,5.866250179292749,5.874583512592544,2,1
-0.11208331049286178,5.870416845942647,-0.11624997714302526,-0.10791664384269833,5.866250179292749,5.874583512592544,2,0
-0.10374997719253487,5.870416845942647,-0.10791664384269833,-0.0995833105423714,5.866250179292749,5.874583512592544,0,1
-0.3787499761033233,5.862083512642851,-0.3829166427534868,-0.3745833094531599,5.857916845992954,5.866250179292749,0,1
-0.37041664280299647,5.862083512642851,-0.3745833094531599,-0.36624997615283295,5.857916845992954,5.866250179292749,2,1
-0.3620833095026695,5.862083512642851,-0.36624997615283295,-0.357916642852506,5.857916845992954,5.866250179292749,2,0
-0.35374997620234255,5.862083512642851,-0.357916642852506,-0.3495833095521791,5.857916845992954,5.866250179292749,0,0
-0.3454166429020156,5.862083512642851,-0.3495833095521791,-0.34124997625185216,5.857916845992954,5.866250179292749,0,1
-0.3370833096016887,5.862083512642852,-0.34124997625185216,-0.3329166429515253,5.857916845992954,5.866250179292749,2,0
-0.32874997630136177,5.862083512642851,-0.3329166429515253,-0.32458330965119836,5.857916845992954,5.866250179292749,0,1
-0.20374997679645793,5.862083512642851,-0.20791664344662142,-0.1995833101462945,5.857916845992954,5.866250179292749,1,1
-0.195416643496131,5.862083512642851,-0.1995833101462945,-0.19124997684596756,5.857916845992954,5.866250179292749,2,0
-0.1870833101958041,5.862083512642851,-0.19124997684596756,-0.18291664354564063,5.857916845992954,5.866250179292749,0,0
-0.1787499768954772,5.862083512642852,-0.18291664354564063,-0.17458331024531376,5.857916845992954,5.866250179292749,2,1
-0.1704166435951503,5.862083512642851,-0.17458331024531376,-0.16624997694498683,5.857916845992954,5.866250179292749,2,1
-0.16208331029482337,5.862083512642851,-0.16624997694498683,-0.1579166436446599,5.857916845992954,5.866250179292749,1,0
-0.1537499769944964,5.862083512642851,-0.1579166436446599,-0.14958331034433298,5.857916845992954,5.866250179292749,2,0
-0.1454166436941695,5.862083512642851,-0.14958331034433298,-0.14124997704400605,5.857916845992954,5.866250179292749,2,1
-0.13708331039384258,5.862083512642851,-0.14124997704400605,-0.13291664374367912,5.857916845992954,5.866250179292749,0,0
-0.12874997709351566,5.862083512642851,-0.13291664374367912,-0.12458331044335219,5.857916845992954,5.866250179292749,0,0
-0.12041664379318873,5.862083512642851,-0.12458331044335219,-0.11624997714302526,5.857916845992954,5.866250179292749,0,0
-0.1120833104928618,5.862083512642851,-0.11624997714302526,-0.10791664384269833,5.857916845992954,5.866250179292749,0,0
-0.10374997719253486,5.862083512642851,-0.10791664384269833,-0.0995833105423714,5.857916845992954,5.866250179292749,0,0
-0.09541664389220796,5.862083512642852,-0.0995833105423714,-0.09124997724204453,5.857916845992954,5.866250179292749,1,1
-0.08708331059188108,5.862083512642851,-0.09124997724204453,-0.0829166439417176,5.857916845992954,5.866250179292749,1,1
-0.07874997729155414,5.862083512642851,-0.0829166439417176,-0.07458331064139068,5.857916845992954,5.866250179292749,1,0
-0.07041664399122723,5.862083512642851,-0.07458331064139068,-0.06624997734106375,5.857916845992954,5.866250179292749,1,1
-0.3787499761033233,5.853750179343057,-0.3829166427534868,-0.3745833094531599,5.849583512693159,5.857916845992954,0,0
-0.37041664280299647,5.853750179343057,-0.3745833094531599,-0.36624997615283295,5.849583512693159,5.857916845992954,0,1
-0.36208330950266954,5.853750179343057,-0.36624997615283295,-0.357916642852506,5.849583512693159,5.857916845992954,0,0
-0.3537499762023425,5.853750179343057,-0.357916642852506,-0.3495833095521791,5.849583512693159,5.857916845992954,0,0
-0.3454166429020157,5.853750179343057,-0.3495833095521791,-0.34124997625185216,5.849583512693159,5.857916845992954,0,1
-0.3370833096016887,5.853750179343056,-0.34124997625185216,-0.3329166429515253,5.849583512693159,5.857916845992954,1,1
-0.3287499763013618,5.853750179343057,-0.3329166429515253,-0.32458330965119836,5.849583512693159,5.857916845992954,1,1
-0.32041664300103495,5.853750179343057,-0.32458330965119836,-0.31624997635087143,5.849583512693159,5.857916845992954,0,1
-0.2120833100967849,5.853750179343057,-0.21624997674694835,-0.20791664344662142,5.849583512693159,5.857916845992954,0,1
-0.20374997679645795,5.853750179343057,-0.20791664344662142,-0.1995833101462945,5.849583512693159,5.857916845992954,2,0
-0.19541664349613103,5.853750179343057,-0.1995833101462945,-0.19124997684596756,5.849583512693159,5.857916845992954,0,0
-0.1870833101958041,5.853750179343057,-0.19124997684596756,-0.18291664354564063,5.849583512693159,5.857916845992954,2,0
-0.1787499768954772,5.853750179343056,-0.18291664354564063,-0.17458331024531376,5.849583512693159,5.857916845992954,2,0
-0.1704166435951503,5.853750179343057,-0.17458331024531376,-0.16624997694498683,5.849583512693159,5.857916845992954,1,1
-0.16208331029482337,5.853750179343057,-0.16624997694498683,-0.1579166436446599,5.849583512693159,5.857916845992954,0,0
-0.1537499769944964,5.853750179343057,-0.1579166436446599,-0.14958331034433298,5.849583512693159,5.857916845992954,1,1
-0.1454166436941695,5.853750179343057,-0.14958331034433298,-0.14124997704400605,5.849583512693159,5.857916845992954,1,1
-0.13708331039384258,5.853750179343057,-0.14124997704400605,-0.13291664374367912,5.849583512693159,5.857916845992954,1,1
-0.12874997709351568,5.853750179343057,-0.13291664374367912,-0.12458331044335219,5.849583512693159,5.857916845992954,0,1
-0.12041664379318873,5.853750179343057,-0.12458331044335219,-0.11624997714302526,5.849583512693159,5.857916845992954,2,1
-0.11208331049286178,5.853750179343057,-0.11624997714302526,-0.10791664384269833,5.849583512693159,5.857916845992954,1,1
-0.10374997719253487,5.853750179343057,-0.10791664384269833,-0.0995833105423714,5.849583512693159,5.857916845992954,2,0
-0.09541664389220797,5.853750179343056,-0.0995833105423714,-0.09124997724204453,5.849583512693159,5.857916845992954,0,0
-0.08708331059188107,5.853750179343057,-0.09124997724204453,-0.0829166439417176,5.849583512693159,5.857916845992954,0,1
-0.07874997729155414,5.853750179343057,-0.0829166439417176,-0.07458331064139068,5.849583512693159,5.857916845992954,0,0
-0.07041664399122721,5.853750179343057,-0.07458331064139068,-0.06624997734106375,5.849583512693159,5.857916845992954,1,1
-0.06208331069090029,5.853750179343057,-0.06624997734106375,-0.05791664404073682,5.849583512693159,5.857916845992954,0,1
-0.053749977390573356,5.853750179343057,-0.05791664404073682,-0.04958331074040989,5.849583512693159,5.857916845992954,0,0
-0.045416644090246434,5.853750179343057,-0.04958331074040989,-0.04124997744008296,5.849583512693159,5.857916845992954,1,0
-0.0370833107899195,5.853750179343057,-0.04124997744008296,-0.032916644139756035,5.849583512693159,5.857916845992954,1,0
-0.3787499761033233,5.8454168460432605,-0.3829166427534868,-0.3745833094531599,5.841250179393364,5.849583512693159,2,0
-0.37041664280299647,5.8454168460432605,-0.3745833094531599,-0.36624997615283295,5.841250179393364,5.849583512693159,0,0
-0.36208330950266954,5.8454168460432605,-0.36624997615283295,-0.357916642852506,5.841250179393364,5.849583512693159,1,0
-0.3537499762023425,5.8454168460432605,-0.357916642852506,-0.3495833095521791,5.841250179393364,5.849583512693159,0,0
-0.3454166429020157,5.8454168460432605,-0.3495833095521791,-0.34124997625185216,5.841250179393364,5.849583512693159,2,0
-0.3370833096016887,5.845416846043262,-0.34124997625185216,-0.3329166429515253,5.841250179393364,5.849583512693159,2,0
-0.3287499763013618,5.8454168460432605,-0.3329166429515253,-0.32458330965119836,5.841250179393364,5.849583512693159,1,0
-0.32041664300103495,5.8454168460432605,-0.32458330965119836,-0.31624997635087143,5.841250179393364,5.849583512693159,1,1
-0.22874997669743877,5.8454168460432605,-0.2329166433476022,-0.22458331004727528,5.841250179393364,5.849583512693159,2,0
-0.2204166433971118,5.8454168460432605,-0.22458331004727528,-0.21624997674694835,5.841250179393364,5.849583512693159,1,1
-0.2120833100967849,5.8454168460432605,-0.21624997674694835,-0.20791664344662142,5.841250179393364,5.849583512693159,0,0
-0.20374997679645795,5.8454168460432605,-0.20791664344662142,-0.1995833101462945,5.841250179393364,5.849583512693159,0,1
-0.19541664349613103,5.8454168460432605,-0.1995833101462945,-0.19124997684596756,5.841250179393364,5.849583512693159,1,0
-0.1870833101958041,5.8454168460432605,-0.19124997684596756,-0.18291664354564063,5.841250179393364,5.849583512693159,1,1
-0.1787499768954772,5.845416846043262,-0.18291664354564063,-0.17458331024531376,5.841250179393364,5.849583512693159,1,1
-0.1704166435951503,5.8454168460432605,-0.17458331024531376,-0.16624997694498683,5.841250179393364,5.849583512693159,1,1
-0.16208331029482337,5.8454168460432605,-0.16624997694498683,-0.1579166436446599,5.841250179393364,5.849583512693159,0,0
-0.1537499769944964,5.8454168460432605,-0.1579166436446599,-0.14958331034433298,5.841250179393364,5.849583512693159,1,0
-0.1454166436941695,5.8454168460432605,-0.14958331034433298,-0.14124997704400605,5.841250179393364,5.849583512693159,2,0
-0.13708331039384258,5.8454168460432605,-0.14124997704400605,-0.13291664374367912,5.841250179393364,5.849583512693159,1,0
-0.12874997709351568,5.8454168460432605,-0.13291664374367912,-0.12458331044335219,5.841250179393364,5.849583512693159,1,1
-0.12041664379318873,5.8454168460432605,-0.12458331044335219,-0.11624997714302526,5.841250179393364,5.849583512693159,0,1
-0.11208331049286178,5.8454168460432605,-0.11624997714302526,-0.10791664384269833,5.841250179393364,5.849583512693159,0,1
-0.10374997719253487,5.8454168460432605,-0.10791664384269833,-0.0995833105423714,5.841250179393364,5.849583512693159,0,0
-0.09541664389220797,5.845416846043262,-0.0995833105423714,-0.09124997724204453,5.841250179393364,5.849583512693159,0,0
-0.08708331059188107,5.8454168460432605,-0.09124997724204453,-0.0829166439417176,5.841250179393364,5.849583512693159,1,0
-0.07874997729155414,5.8454168460432605,-0.0829166439417176,-0.07458331064139068,5.841250179393364,5.849583512693159,1,0
-0.07041664399122721,5.8454168460432605,-0.07458331064139068,-0.06624997734106375,5.841250179393364,5.849583512693159,2,0
-0.06208331069090029,5.8454168460432605,-0.06624997734106375,-0.05791664404073682,5.841250179393364,5.849583512693159,2,0
-0.053749977390573356,5.8454168460432605,-0.05791664404073682,-0.04958331074040989,5.841250179393364,5.849583512693159,0,1
-0.045416644090246434,5.8454168460432605,-0.04958331074040989,-0.04124997744008296,5.841250179393364,5.849583512693159,2,1
-0.0370833107899195,5.8454168460432605,-0.04124997744008296,-0.032916644139756035,5.841250179393364,5.849583512693159,2,1
-0.028749977489592574,5.8454168460432605,-0.032916644139756035,-0.024583310839429107,5.841250179393364,5.849583512693159,1,0
-0.020416644189265646,5.8454168460432605,-0.024583310839429107,-0.01624997753910218,5.841250179393364,5.849583512693159,1,1
-0.012083310888938714,5.8454168460432605,-0.01624997753910218,-0.00791664423877525,5.841250179393364,5.849583512693159,1,1
-0.3787499761033233,5.837083512743466,-0.3829166427534868,-0.3745833094531599,5.8329168460935685,5.841250179393364,1,0
-0.37041664280299647,5.837083512743466,-0.3745833094531599,-0.36624997615283295,5.8329168460935685,5.841250179393364,1,1
-0.36208330950266954,5.837083512743466,-0.36624997615283295,-0.357916642852506,5.8329168460935685,5.841250179393364,2,0
-0.3537499762023425,5.837083512743466,-0.357916642852506,-0.3495833095521791,5.8329168460935685,5.841250179393364,2,1
-0.3454166429020157,5.837083512743466,-0.3495833095521791,-0.34124997625185216,5.8329168460935685,5.841250179393364,1,0
-0.3370833096016887,5.837083512743467,-0.34124997625185216,-0.3329166429515253,5.8329168460935685,5.841250179393364,1,1
-0.3287499763013618,5.837083512743466,-0.3329166429515253,-0.32458330965119836,5.8329168460935685,5.841250179393364,0,1
